ID,BCS_stage,Year,Parity,Age_at_first_mating,Litter_size,BCS
61697,BCS-M,2008,2,1,3,2.8
61718,BCS-Sa,2007,1,1,1,2.7
61718,BCS-Sb,2007,1,1,1,
61724,BCS-W,2008,1,2,2,2.5
61724,BCS-Wp,2008,1,2,2,2.4
61724,BCS-M,2009,2,2,3,2.4
61731,BCS-Sa,2007,1,1,1,
61731,BCS-Sb,2007,1,1,1,
61737,BCS-W,2007,1,1,2,2.4
61737,BCS-Wp,2007,1,1,2,2.3
61737,BCS-M,2008,2,1,3,2.5
61745,BCS-W,2008,1,2,2,2.3
61745,BCS-Wp,2008,1,2,2,2.4
61745,BCS-M,2009,2,2,4,2.4
61748,BCS-Pb,2008,1,2,1,2.7
71017,BCS-Pb,2009,2,1,2,2.9
71019,BCS-Sa,2008,1,1,2,
71019,BCS-Sb,2008,1,1,2,
71022,BCS-Sa,2008,1,1,2,2.4
71022,BCS-Sb,2008,1,1,2,
71025,BCS-Sa,2008,1,1,1,2.5
71025,BCS-Sb,2008,1,1,1,
71029,BCS-Sa,2008,1,1,1,2.5
71029,BCS-Sb,2008,1,1,1,
71035,BCS-Pb,2008,1,1,1,3.0
71040,BCS-Sa,2009,1,2,1,2.4
71040,BCS-Sb,2009,1,2,1,2.4
71047,BCS-Pb,2010,2,2,4,3.0
71048,BCS-Sa,2009,1,2,3,2.3
71048,BCS-Sb,2009,1,2,3,2.4
71050,BCS-Sa,2008,1,1,2,2.7
71050,BCS-Sb,2008,1,1,2,
71054,BCS-Sa,2008,1,1,2,2.4
71054,BCS-Sb,2008,1,1,2,
71058,BCS-Sa,2009,1,2,2,2.4
71058,BCS-Sb,2009,1,2,2,2.5
71062,BCS-Pb,2008,1,1,1,2.9
71078,BCS-Sa,2008,1,1,2,
71078,BCS-Sb,2008,1,1,2,
71081,BCS-Sa,2008,1,1,2,2.5
71081,BCS-Sb,2008,1,1,2,
71085,BCS-Sa,2008,1,1,1,2.5
71085,BCS-Sb,2008,1,1,1,
71094,BCS-Sa,2008,1,1,1,2.9
71094,BCS-Sb,2008,1,1,1,
71095,BCS-Sa,2008,1,1,2,2.7
71095,BCS-Sb,2008,1,1,2,
71096,BCS-Sa,2008,1,1,2,2.4
71096,BCS-Sb,2008,1,1,2,
71097,BCS-Sa,2008,1,1,2,2.4
71097,BCS-Sb,2008,1,1,2,
71105,BCS-Pb,2008,1,1,1,3.2
71116,BCS-Sa,2008,1,1,2,2.3
71116,BCS-Sb,2008,1,1,2,
71127,BCS-Sa,2008,1,1,1,
71127,BCS-Sb,2008,1,1,1,
71128,BCS-Sa,2008,1,1,2,2.6
71128,BCS-Sb,2008,1,1,2,
71138,BCS-Sa,2008,1,1,2,2.4
71138,BCS-Sb,2008,1,1,2,
71140,BCS-Sa,2008,1,1,2,2.5
71140,BCS-Sb,2008,1,1,2,
71141,BCS-Sa,2008,1,1,2,2.5
71141,BCS-Sb,2008,1,1,2,
71143,BCS-Sa,2009,1,2,2,2.4
71143,BCS-Sb,2009,1,2,2,2.5
71156,BCS-W,2008,1,1,2,2.6
71156,BCS-Wp,2008,1,1,2,2.5
71156,BCS-M,2009,2,1,4,2.4
71157,BCS-Sa,2008,1,1,1,2.5
71157,BCS-Sb,2008,1,1,1,
71163,BCS-Sa,2008,1,1,2,2.3
71163,BCS-Sb,2008,1,1,2,
71169,BCS-Sa,2008,1,1,2,2.6
71169,BCS-Sb,2008,1,1,2,
71174,BCS-Sa,2008,1,1,1,2.5
71174,BCS-Sb,2008,1,1,1,
71184,BCS-Pb,2008,1,1,1,3.0
71208,BCS-Sa,2008,1,1,2,2.4
71208,BCS-Sb,2008,1,1,2,
71215,BCS-Sa,2008,1,1,1,2.8
71215,BCS-Sb,2008,1,1,1,
71228,BCS-Sa,2008,1,1,1,2.4
71228,BCS-Sb,2008,1,1,1,
71230,BCS-Pb,2009,2,1,4,2.5
71235,BCS-Pb,2009,2,1,2,2.5
71238,BCS-Sa,2009,1,2,2,2.3
71238,BCS-Sb,2009,1,2,2,2.4
71241,BCS-W,2009,1,2,2,2.7
71241,BCS-Wp,2009,1,2,2,2.6
71241,BCS-M,2010,2,2,4,3.0
71242,BCS-Sa,2008,1,1,2,2.7
71242,BCS-Sb,2008,1,1,2,
71251,BCS-Sa,2008,1,1,2,2.4
71251,BCS-Sb,2008,1,1,2,
71252,BCS-Sa,2008,1,1,2,2.3
71252,BCS-Sb,2008,1,1,2,
71255,BCS-Sa,2008,1,1,2,2.5
71255,BCS-Sb,2008,1,1,2,
71257,BCS-Sa,2008,1,1,1,2.5
71257,BCS-Sb,2008,1,1,1,
71259,BCS-Pb,2009,2,1,4,2.6
71260,BCS-Sa,2008,1,1,1,2.5
71260,BCS-Sb,2008,1,1,1,
71263,BCS-Sa,2009,1,2,2,2.4
71263,BCS-Sb,2009,1,2,2,2.6
71273,BCS-Sa,2008,1,1,1,2.4
71273,BCS-Sb,2008,1,1,1,
71275,BCS-Pb,2009,2,1,1,2.9
71277,BCS-Pb,2008,1,1,2,3.0
71279,BCS-Pb,2008,1,1,2,2.9
71281,BCS-Sa,2009,1,2,1,2.3
71281,BCS-Sb,2009,1,2,1,2.4
71282,BCS-Sa,2009,1,2,2,2.5
71282,BCS-Sb,2009,1,2,2,2.6
71283,BCS-Sa,2009,1,2,1,2.5
71283,BCS-Sb,2009,1,2,1,2.3
71293,BCS-Sa,2009,1,2,1,2.4
71293,BCS-Sb,2009,1,2,1,2.5
71311,BCS-Pb,2009,2,1,4,2.6
71319,BCS-Pb,2009,2,1,4,2.8
71322,BCS-Sa,2008,1,1,1,2.6
71322,BCS-Sb,2008,1,1,1,
71323,BCS-Sa,2008,1,1,1,2.4
71323,BCS-Sb,2008,1,1,1,
71325,BCS-W,2009,1,2,4,2.3
71325,BCS-Wp,2009,1,2,4,2.4
71325,BCS-M,2010,2,2,4,2.5
71332,BCS-Sa,2008,1,1,2,2.7
71332,BCS-Sb,2008,1,1,2,
71338,BCS-Sa,2008,1,1,2,2.4
71338,BCS-Sb,2008,1,1,2,
71341,BCS-Sa,2009,1,2,2,2.2
71341,BCS-Sb,2009,1,2,2,2.5
71343,BCS-Pb,2008,1,1,2,2.9
71345,BCS-Pb,2009,2,1,3,2.7
71354,BCS-Sa,2008,1,1,2,2.5
71354,BCS-Sb,2008,1,1,2,
71358,BCS-Sa,2009,1,2,4,2.3
71358,BCS-Sb,2009,1,2,4,2.3
71363,BCS-Sa,2008,1,1,2,2.5
71363,BCS-Sb,2008,1,1,2,
71366,BCS-Sa,2009,1,2,1,
71366,BCS-Sb,2009,1,2,1,2.6
71370,BCS-Sa,2009,1,2,3,2.3
71370,BCS-Sb,2009,1,2,3,2.4
71375,BCS-Pb,2009,2,1,2,2.6
71381,BCS-Sa,2010,2,2,2,2.4
71381,BCS-Sb,2010,2,2,2,2.3
71387,BCS-Pb,2009,2,1,3,2.4
71391,BCS-Sa,2009,1,2,3,2.3
71391,BCS-Sb,2009,1,2,3,2.4
71393,BCS-Sa,2009,1,2,2,2.5
71393,BCS-Sb,2009,1,2,2,2.7
71394,BCS-Sa,2009,1,2,1,2.4
71394,BCS-Sb,2009,1,2,1,2.5
71397,BCS-W,2009,1,2,2,2.5
71397,BCS-Wp,2009,1,2,2,2.4
71397,BCS-M,2010,2,2,3,2.6
71402,BCS-Pb,2009,2,1,3,2.7
71412,BCS-Pb,2009,2,1,4,2.6
71414,BCS-Sa,2008,1,1,1,2.5
71414,BCS-Sb,2008,1,1,1,
71416,BCS-Pb,2009,2,1,1,2.8
71425,BCS-Sa,2009,1,2,2,2.3
71425,BCS-Sb,2009,1,2,2,2.4
71435,BCS-Pb,2009,1,2,3,2.9
71438,BCS-Pb,2009,2,1,3,2.8
71439,BCS-Sa,2008,1,1,1,
71439,BCS-Sb,2008,1,1,1,
71441,BCS-Sa,2008,1,1,2,2.5
71441,BCS-Sb,2008,1,1,2,
71444,BCS-Sa,2008,1,1,2,2.4
71444,BCS-Sb,2008,1,1,2,
71446,BCS-Sa,2008,1,1,2,2.5
71446,BCS-Sb,2008,1,1,2,
71450,BCS-W,2009,1,2,3,2.6
71450,BCS-Wp,2009,1,2,3,2.8
71450,BCS-M,2010,2,2,4,2.7
71453,BCS-Sa,2009,1,2,1,2.5
71453,BCS-Sb,2009,1,2,1,2.5
71455,BCS-W,2008,1,1,2,2.6
71455,BCS-Wp,2008,1,1,2,2.6
71455,BCS-M,2009,2,1,4,2.8
71460,BCS-Sa,2009,1,2,2,2.3
71460,BCS-Sb,2009,1,2,2,2.3
71465,BCS-Sa,2009,1,2,2,2.4
71465,BCS-Sb,2009,1,2,2,2.3
71469,BCS-Sa,2008,1,1,2,
71469,BCS-Sb,2008,1,1,2,
71481,BCS-Sa,2009,1,2,3,2.7
71481,BCS-Sb,2009,1,2,3,2.4
71485,BCS-Sa,2009,1,2,3,2.4
71485,BCS-Sb,2009,1,2,3,2.4
71486,BCS-Sa,2009,1,2,1,2.5
71486,BCS-Sb,2009,1,2,1,2.8
71494,BCS-Sa,2008,1,1,1,2.8
71494,BCS-Sb,2008,1,1,1,
71502,BCS-Sa,2009,1,2,2,2.5
71502,BCS-Sb,2009,1,2,2,2.5
71505,BCS-Sa,2010,2,2,3,2.9
71505,BCS-Sb,2010,2,2,3,2.4
71507,BCS-Sa,2009,1,2,1,2.3
71507,BCS-Sb,2009,1,2,1,2.3
71508,BCS-Sa,2009,1,2,3,2.2
71508,BCS-Sb,2009,1,2,3,2.1
71512,BCS-Sa,2009,1,2,3,2.5
71512,BCS-Sb,2009,1,2,3,2.7
71513,BCS-Sa,2009,1,2,3,2.3
71513,BCS-Sb,2009,1,2,3,2.3
71516,BCS-Sa,2009,1,2,3,2.3
71516,BCS-Sb,2009,1,2,3,2.2
71520,BCS-Sa,2008,1,1,1,2.6
71520,BCS-Sb,2008,1,1,1,
71533,BCS-Sa,2009,1,2,4,2.5
71533,BCS-Sb,2009,1,2,4,2.7
71536,BCS-Sa,2008,1,1,2,2.4
71536,BCS-Sb,2008,1,1,2,
71540,BCS-Pb,2009,2,1,4,2.6
71548,BCS-Sa,2008,1,1,3,2.4
71548,BCS-Sb,2008,1,1,3,
71549,BCS-W,2009,1,2,3,2.7
71549,BCS-Wp,2009,1,2,3,2.9
71549,BCS-M,2010,2,2,2,2.8
71550,BCS-Sa,2009,1,2,1,2.4
71550,BCS-Sb,2009,1,2,1,2.3
71559,BCS-Sa,2009,1,2,3,2.3
71559,BCS-Sb,2009,1,2,3,2.3
71560,BCS-Sa,2009,1,2,2,2.3
71560,BCS-Sb,2009,1,2,2,2.4
71562,BCS-Sa,2008,1,1,2,2.5
71562,BCS-Sb,2008,1,1,2,
71580,BCS-Sa,2008,1,1,2,2.7
71580,BCS-Sb,2008,1,1,2,
71583,BCS-Pb,2009,2,1,2,2.8
71587,BCS-Sa,2009,1,2,3,2.3
71587,BCS-Sb,2009,1,2,3,2.3
71594,BCS-Sa,2008,1,1,2,2.3
71594,BCS-Sb,2008,1,1,2,
71596,BCS-Pb,2009,2,1,4,2.4
71645,BCS-Sa,2008,1,1,2,
71645,BCS-Sb,2008,1,1,2,
71666,BCS-Sa,2008,1,1,2,
71666,BCS-Sb,2008,1,1,2,
71680,BCS-Pb,2009,2,1,3,2.5
71692,BCS-W,2009,1,2,2,2.5
71692,BCS-Wp,2009,1,2,2,2.8
71692,BCS-M,2010,2,2,4,2.7
81005,BCS-Sa,2010,1,2,4,2.4
81005,BCS-Sb,2010,1,2,4,2.2
81007,BCS-Pb,2009,1,1,1,2.6
81010,BCS-Sa,2010,1,2,1,2.7
81010,BCS-Sb,2010,1,2,1,2.6
81020,BCS-Sa,2009,1,1,2,2.7
81020,BCS-Sb,2009,1,1,2,2.7
81028,BCS-Pb,2010,2,1,2,3.1
81030,BCS-Sa,2009,1,1,1,2.5
81030,BCS-Sb,2009,1,1,1,2.6
81031,BCS-Sa,2009,1,1,2,2.4
81031,BCS-Sb,2009,1,1,2,2.4
81038,BCS-Pb,2010,2,1,2,2.9
81043,BCS-Sa,2009,1,1,1,2.4
81043,BCS-Sb,2009,1,1,1,2.5
81045,BCS-W,2010,1,2,2,2.5
81045,BCS-Wp,2010,1,2,2,2.3
81045,BCS-M,2011,2,2,1,3.0
81046,BCS-Sa,2009,1,1,2,2.3
81046,BCS-Sb,2009,1,1,2,2.3
81050,BCS-Sa,2009,1,1,2,2.4
81050,BCS-Sb,2009,1,1,2,2.5
81051,BCS-Sa,2010,1,2,2,2.4
81051,BCS-Sb,2010,1,2,2,2.3
81052,BCS-Sa,2010,2,1,3,2.4
81052,BCS-Sb,2010,2,1,3,2.3
81053,BCS-W,2010,1,2,3,2.3
81053,BCS-Wp,2010,1,2,3,2.3
81053,BCS-M,2011,2,2,3,3.0
81059,BCS-Sa,2010,1,2,3,2.3
81059,BCS-Sb,2010,1,2,3,2.3
81062,BCS-W,2010,1,2,4,2.6
81062,BCS-Wp,2010,1,2,4,2.7
81062,BCS-M,2011,2,2,4,3.0
81063,BCS-W,2010,1,2,3,2.3
81063,BCS-Wp,2010,1,2,3,2.5
81063,BCS-M,2011,2,2,3,3.0
81067,BCS-Sa,2009,1,1,2,2.8
81067,BCS-Sb,2009,1,1,2,2.3
81071,BCS-W,2009,1,1,4,2.4
81071,BCS-Wp,2009,1,1,4,2.3
81071,BCS-M,2010,2,1,2,2.6
81072,BCS-Sa,2009,1,1,2,2.3
81072,BCS-Sb,2009,1,1,2,2.3
81074,BCS-W,2009,1,1,2,2.5
81074,BCS-Wp,2009,1,1,2,2.5
81074,BCS-M,2010,2,1,3,2.8
81083,BCS-Sa,2009,1,1,2,2.5
81083,BCS-Sb,2009,1,1,2,2.5
81086,BCS-Pb,2010,1,2,3,3.2
81093,BCS-W,2009,1,1,2,2.3
81093,BCS-Wp,2009,1,1,2,2.3
81093,BCS-M,2010,2,1,1,2.5
81094,BCS-W,2009,1,1,2,2.3
81094,BCS-Wp,2009,1,1,2,2.4
81094,BCS-M,2010,2,1,2,2.4
81100,BCS-Pb,2011,2,2,3,2.4
81102,BCS-Sa,2009,1,1,1,2.4
81102,BCS-Sb,2009,1,1,1,2.3
81115,BCS-Pb,2010,2,1,1,3.2
81116,BCS-Sa,2009,1,1,1,2.5
81116,BCS-Sb,2009,1,1,1,2.7
81124,BCS-Sa,2009,1,1,2,2.3
81124,BCS-Sb,2009,1,1,2,2.4
81131,BCS-Sa,2009,1,1,2,2.4
81131,BCS-Sb,2009,1,1,2,2.5
81132,BCS-Sa,2009,1,1,1,2.4
81132,BCS-Sb,2009,1,1,1,2.3
81136,BCS-Sa,2009,1,1,2,2.4
81136,BCS-Sb,2009,1,1,2,2.6
81137,BCS-Pb,2010,2,1,2,3.1
81139,BCS-Pb,2010,2,1,4,2.9
81144,BCS-Sa,2010,2,1,1,3.0
81144,BCS-Sb,2010,2,1,1,2.4
81145,BCS-Sa,2010,1,2,3,2.5
81145,BCS-Sb,2010,1,2,3,2.4
81150,BCS-Sa,2009,1,1,1,2.8
81150,BCS-Sb,2009,1,1,1,2.7
81155,BCS-W,2010,1,2,3,2.5
81155,BCS-Wp,2010,1,2,3,2.7
81155,BCS-M,2011,2,2,3,3.0
81157,BCS-Sa,2009,1,1,1,2.7
81157,BCS-Sb,2009,1,1,1,2.6
81159,BCS-Sa,2009,1,1,2,2.5
81159,BCS-Sb,2009,1,1,2,2.4
81165,BCS-Pb,2010,2,1,3,2.9
81177,BCS-Sa,2009,1,1,1,2.7
81177,BCS-Sb,2009,1,1,1,2.6
81180,BCS-Sa,2009,1,1,1,2.6
81180,BCS-Sb,2009,1,1,1,2.5
81181,BCS-Sa,2009,1,1,1,2.5
81181,BCS-Sb,2009,1,1,1,2.4
81183,BCS-Sa,2009,1,1,1,2.3
81183,BCS-Sb,2009,1,1,1,2.4
81184,BCS-Pb,2010,2,1,3,2.9
81186,BCS-Pb,2010,2,1,3,2.8
81190,BCS-Sa,2010,2,1,4,2.2
81190,BCS-Sb,2010,2,1,4,2.2
81191,BCS-W,2010,1,2,3,2.5
81191,BCS-Wp,2010,1,2,3,2.3
81191,BCS-M,2011,2,2,3,3.0
81194,BCS-W,2010,1,2,4,2.3
81194,BCS-Wp,2010,1,2,4,2.5
81194,BCS-M,2011,2,2,3,3.0
81195,BCS-Sa,2010,2,1,3,2.3
81195,BCS-Sb,2010,2,1,3,2.3
81207,BCS-Sa,2011,2,2,4,2.5
81207,BCS-Sb,2011,2,2,4,
81209,BCS-Sa,2009,1,1,2,2.4
81209,BCS-Sb,2009,1,1,2,2.5
81211,BCS-Sa,2009,1,1,2,2.8
81211,BCS-Sb,2009,1,1,2,2.7
81212,BCS-Pb,2009,1,1,1,2.8
81214,BCS-Pb,2009,1,1,1,2.7
81218,BCS-Sa,2009,1,1,2,2.5
81218,BCS-Sb,2009,1,1,2,2.4
81222,BCS-Sa,2009,1,1,2,2.3
81222,BCS-Sb,2009,1,1,2,2.4
81224,BCS-W,2009,1,1,1,2.5
81224,BCS-Wp,2009,1,1,1,2.4
81224,BCS-M,2010,2,1,4,2.7
81225,BCS-Sa,2011,2,2,4,2.3
81225,BCS-Sb,2011,2,2,4,
81234,BCS-Sa,2009,1,1,1,2.8
81234,BCS-Sb,2009,1,1,1,2.5
81235,BCS-W,2009,1,1,2,2.4
81235,BCS-Wp,2009,1,1,2,2.3
81235,BCS-M,2010,2,1,4,2.6
81237,BCS-Sa,2009,1,1,1,2.4
81237,BCS-Sb,2009,1,1,1,2.5
81242,BCS-Sa,2009,1,1,1,2.4
81242,BCS-Sb,2009,1,1,1,2.3
81247,BCS-W,2010,1,2,3,2.3
81247,BCS-Wp,2010,1,2,3,2.3
81247,BCS-M,2011,2,2,3,3.0
81250,BCS-Sa,2009,1,1,1,2.7
81250,BCS-Sb,2009,1,1,1,2.6
81254,BCS-Sa,2010,1,2,2,2.4
81254,BCS-Sb,2010,1,2,2,2.5
81256,BCS-Pb,2009,1,1,2,2.7
81257,BCS-Pb,2010,2,1,4,3.0
81260,BCS-Sa,2009,1,1,2,2.4
81260,BCS-Sb,2009,1,1,2,2.4
81263,BCS-Sa,2009,1,1,1,2.3
81263,BCS-Sb,2009,1,1,1,2.3
81267,BCS-Sa,2009,1,1,2,2.4
81267,BCS-Sb,2009,1,1,2,2.5
81270,BCS-W,2009,1,1,1,2.5
81270,BCS-Wp,2009,1,1,1,2.4
81270,BCS-M,2010,2,1,1,2.3
81273,BCS-Pb,2011,2,2,4,2.4
81278,BCS-Sa,2009,1,1,1,2.6
81278,BCS-Sb,2009,1,1,1,2.3
81281,BCS-Pb,2009,1,1,2,2.7
81282,BCS-Sa,2010,2,1,2,2.3
81282,BCS-Sb,2010,2,1,2,2.2
81285,BCS-Sa,2010,2,1,4,2.3
81285,BCS-Sb,2010,2,1,4,2.3
81288,BCS-Sa,2009,1,1,2,2.2
81288,BCS-Sb,2009,1,1,2,2.4
81289,BCS-Sa,2009,1,1,2,2.5
81289,BCS-Sb,2009,1,1,2,2.5
81292,BCS-Sa,2010,1,2,1,2.9
81292,BCS-Sb,2010,1,2,1,2.8
81300,BCS-Pb,2010,1,2,3,2.7
81303,BCS-Pb,2010,1,2,2,2.9
81310,BCS-Sa,2010,1,2,3,2.7
81310,BCS-Sb,2010,1,2,3,2.4
81320,BCS-W,2010,1,2,1,2.5
81320,BCS-Wp,2010,1,2,1,2.5
81320,BCS-M,2011,2,2,2,3.0
81321,BCS-Pb,2010,2,1,4,3.0
81324,BCS-Sa,2010,2,1,4,2.4
81324,BCS-Sb,2010,2,1,4,2.2
81325,BCS-W,2010,1,2,2,2.7
81325,BCS-Wp,2010,1,2,2,2.5
81325,BCS-M,2011,2,2,4,3.0
81326,BCS-W,2010,1,2,2,2.9
81326,BCS-Wp,2010,1,2,2,2.7
81326,BCS-M,2011,2,2,1,3.5
81327,BCS-W,2010,1,2,4,2.3
81327,BCS-Wp,2010,1,2,4,2.4
81327,BCS-M,2011,2,2,1,3.0
81332,BCS-Pb,2010,2,1,2,3.1
81338,BCS-Sa,2009,1,1,1,2.7
81338,BCS-Sb,2009,1,1,1,2.4
81340,BCS-Sa,2009,1,1,2,2.4
81340,BCS-Sb,2009,1,1,2,2.5
81342,BCS-Sa,2009,1,1,1,2.5
81342,BCS-Sb,2009,1,1,1,2.5
81348,BCS-W,2009,1,1,1,2.6
81348,BCS-Wp,2009,1,1,1,2.4
81348,BCS-M,2010,2,1,4,2.8
81352,BCS-Sa,2009,1,1,2,2.3
81352,BCS-Sb,2009,1,1,2,2.3
81357,BCS-Sa,2009,1,1,2,2.4
81357,BCS-Sb,2009,1,1,2,2.6
81360,BCS-Sa,2009,1,1,2,2.5
81360,BCS-Sb,2009,1,1,2,2.5
81365,BCS-Pb,2009,1,1,2,2.6
81370,BCS-W,2009,1,1,2,2.4
81370,BCS-Wp,2009,1,1,2,2.3
81370,BCS-M,2010,2,1,1,2.7
81372,BCS-Pb,2010,2,1,2,2.7
81382,BCS-W,2010,1,2,2,2.2
81382,BCS-Wp,2010,1,2,2,2.3
81382,BCS-M,2011,2,2,4,3.0
81387,BCS-Sa,2009,1,1,3,2.4
81387,BCS-Sb,2009,1,1,3,2.4
81390,BCS-W,2010,1,2,2,2.7
81390,BCS-Wp,2010,1,2,2,2.6
81390,BCS-M,2011,2,2,3,3.0
81410,BCS-W,2009,1,1,2,2.6
81410,BCS-Wp,2009,1,1,2,2.4
81410,BCS-M,2010,2,1,4,2.6
81411,BCS-Pb,2010,1,2,4,3.6
81414,BCS-W,2010,1,2,3,2.4
81414,BCS-Wp,2010,1,2,3,2.6
81414,BCS-M,2011,2,2,3,3.0
81417,BCS-Sa,2010,1,2,3,2.3
81417,BCS-Sb,2010,1,2,3,2.3
81418,BCS-Pb,2010,1,2,1,2.7
81420,BCS-Sa,2010,1,2,3,2.3
81420,BCS-Sb,2010,1,2,3,2.3
81435,BCS-Pb,2009,1,1,1,2.9
81439,BCS-Sa,2009,1,1,1,2.3
81439,BCS-Sb,2009,1,1,1,2.4
81447,BCS-Sa,2010,1,2,2,2.7
81447,BCS-Sb,2010,1,2,2,2.7
81450,BCS-W,2010,1,2,2,2.3
81450,BCS-Wp,2010,1,2,2,2.3
81450,BCS-M,2011,2,2,2,3.0
81451,BCS-Pb,2010,2,1,2,2.8
81456,BCS-Sa,2010,2,1,3,2.4
81456,BCS-Sb,2010,2,1,3,2.3
81465,BCS-Sa,2009,1,1,1,2.3
81465,BCS-Sb,2009,1,1,1,2.4
81481,BCS-W,2010,1,2,3,2.5
81481,BCS-Wp,2010,1,2,3,2.4
81481,BCS-M,2011,2,2,3,3.0
81497,BCS-Pb,2011,3,1,4,2.8
81499,BCS-W,2010,1,2,2,2.3
81499,BCS-Wp,2010,1,2,2,2.5
81499,BCS-M,2011,2,2,3,3.0
81502,BCS-Sa,2010,2,1,2,2.3
81502,BCS-Sb,2010,2,1,2,2.6
81516,BCS-Sa,2009,1,1,1,2.6
81516,BCS-Sb,2009,1,1,1,2.7
81521,BCS-W,2010,1,2,4,2.4
81521,BCS-Wp,2010,1,2,4,2.3
81521,BCS-M,2011,2,2,2,3.0
81535,BCS-W,2010,1,2,3,2.4
81535,BCS-Wp,2010,1,2,3,2.5
81535,BCS-M,2011,2,2,3,3.0
81537,BCS-W,2010,1,2,4,2.4
81537,BCS-Wp,2010,1,2,4,2.4
81537,BCS-M,2011,2,2,3,3.0
81538,BCS-Sa,2009,1,1,1,2.5
81538,BCS-Sb,2009,1,1,1,2.4
81545,BCS-W,2010,1,2,2,2.7
81545,BCS-Wp,2010,1,2,2,2.5
81545,BCS-M,2011,2,2,1,3.5
81548,BCS-W,2010,1,2,1,2.8
81548,BCS-Wp,2010,1,2,1,2.6
81548,BCS-M,2011,2,2,3,3.0
81555,BCS-Sa,2010,2,1,4,2.5
81555,BCS-Sb,2010,2,1,4,2.4
81559,BCS-W,2010,1,2,1,2.6
81559,BCS-Wp,2010,1,2,1,2.4
81559,BCS-M,2011,2,2,3,3.0
81576,BCS-Pb,2010,1,2,1,2.9
81578,BCS-Sa,2010,1,2,2,2.5
81578,BCS-Sb,2010,1,2,2,2.4
81583,BCS-Pb,2010,1,2,3,2.9
81593,BCS-Sa,2010,1,2,4,2.4
81593,BCS-Sb,2010,1,2,4,2.3
81602,BCS-W,2010,1,2,3,2.7
81602,BCS-Wp,2010,1,2,3,2.4
81602,BCS-M,2011,2,2,1,3.5
81605,BCS-Sa,2010,1,2,4,2.3
81605,BCS-Sb,2010,1,2,4,2.4
81606,BCS-W,2010,1,2,3,2.3
81606,BCS-Wp,2010,1,2,3,2.4
81606,BCS-M,2011,2,2,3,3.0
91007,BCS-Sa,2011,1,2,1,2.2
91007,BCS-Sb,2011,1,2,1,
91008,BCS-Sa,2011,2,1,4,2.2
91008,BCS-Sb,2011,2,1,4,
91021,BCS-W,2010,1,1,1,2.6
91021,BCS-Wp,2010,1,1,1,2.4
91021,BCS-M,2011,2,1,2,3.0
91026,BCS-Pb,2011,1,2,4,2.7
91040,BCS-Sa,2011,2,1,1,2.7
91040,BCS-Sb,2011,2,1,1,
91042,BCS-Sa,2010,1,1,1,2.6
91042,BCS-Sb,2010,1,1,1,2.4
91044,BCS-Sa,2011,1,2,3,2.3
91044,BCS-Sb,2011,1,2,3,
91046,BCS-Sa,2011,1,2,1,2.5
91046,BCS-Sb,2011,1,2,1,
91049,BCS-Pb,2012,2,2,2,3.2
91052,BCS-Sa,2011,1,2,2,2.3
91052,BCS-Sb,2011,1,2,2,
91060,BCS-Pb,2011,1,2,3,2.8
91062,BCS-Sa,2010,1,1,2,2.5
91062,BCS-Sb,2010,1,1,2,2.3
91067,BCS-Pb,2011,2,1,3,2.4
91078,BCS-Sa,2011,2,1,2,2.6
91078,BCS-Sb,2011,2,1,2,
91081,BCS-Sa,2011,1,2,3,2.2
91081,BCS-Sb,2011,1,2,3,
91090,BCS-Sa,2012,2,2,1,2.5
91090,BCS-Sb,2012,2,2,1,
91091,BCS-Sa,2011,1,2,1,2.5
91091,BCS-Sb,2011,1,2,1,
91097,BCS-W,2010,1,1,2,2.7
91097,BCS-Wp,2010,1,1,2,2.5
91097,BCS-M,2011,2,1,3,3.0
91098,BCS-Sa,2011,1,2,3,2.4
91098,BCS-Sb,2011,1,2,3,
91100,BCS-Sa,2011,2,1,4,2.6
91100,BCS-Sb,2011,2,1,4,
91101,BCS-Sa,2010,1,1,2,2.3
91101,BCS-Sb,2010,1,1,2,2.3
91102,BCS-Sa,2011,1,2,3,2.5
91102,BCS-Sb,2011,1,2,3,
91105,BCS-Pb,2012,2,2,4,3.1
91106,BCS-W,2011,1,2,1,2.5
91106,BCS-Wp,2011,1,2,1,2.8
91106,BCS-M,2012,2,2,3,3.0
91110,BCS-W,2010,1,1,1,2.8
91110,BCS-Wp,2010,1,1,1,2.7
91110,BCS-M,2011,2,1,1,3.0
91117,BCS-Sa,2010,1,1,1,2.7
91117,BCS-Sb,2010,1,1,1,2.7
91118,BCS-W,2011,1,2,1,2.6
91118,BCS-Wp,2011,1,2,1,2.7
91118,BCS-M,2012,2,2,2,2.8
91121,BCS-Sa,2011,1,2,3,2.4
91121,BCS-Sb,2011,1,2,3,
91122,BCS-Sa,2012,2,2,3,2.6
91122,BCS-Sb,2012,2,2,3,
91130,BCS-Sa,2011,2,1,3,2.3
91130,BCS-Sb,2011,2,1,3,
91133,BCS-Sa,2011,1,2,3,2.4
91133,BCS-Sb,2011,1,2,3,
91136,BCS-Sa,2011,1,2,2,2.5
91136,BCS-Sb,2011,1,2,2,
91140,BCS-Sa,2011,1,2,2,2.8
91140,BCS-Sb,2011,1,2,2,
91143,BCS-Pb,2012,2,2,2,3.5
91144,BCS-Sa,2011,2,1,1,2.4
91144,BCS-Sb,2011,2,1,1,
