"Ewe.ID","line","Parity","dbeg","dend","bcsinit"
101003,1053,1,28,230,3.07965347282881
101003,1053,2,446,609,3.13550799572589
101003,1053,3,760,886,3.55539415652682
101004,1054,1,46,231,3.24756948257372
101004,1054,2,458,591,3.17540545780251
101004,1054,3,762,1030,3.39411971233772
101013,1055,1,0,196,3.10895483457852
101013,1055,2,383,560,2.96503055574102
101013,1055,3,859,932,3.26401367354385
101014,1056,1,13,253,2.83611698135808
101014,1056,2,410,579,2.7994142748301
101014,1056,3,890,997,2.97524842100981
101022,1057,1,0,143,3.60740003136276
101022,1057,2,391,537,3.71044109235604
101022,1057,3,688,823,3.47843725932189
101026,1058,1,51,246,3.14389516911302
101026,1058,2,392,549,2.89728818456359
101026,1058,3,860,996,2.88580954914202
101028,1059,1,104,268,2.80660853499504
101028,1059,2,401,539,2.76066390664546
101028,1059,3,NA,NA,0
101037,1060,1,33,198,2.56772442100736
101037,1060,2,438,584,2.46346289019464
101037,1060,3,837,970,2.55792892923126
101038,1061,1,34,239,3.13024017170475
101038,1061,2,398,670,2.75665234726488
101038,1061,3,NA,NA,0
101041,1062,1,6,249,2.90909352524868
101041,1062,2,NA,NA,0
101041,1062,3,NA,NA,0
101067,1063,1,26,262,3.44299262374244
101067,1063,2,NA,NA,0
101067,1063,3,NA,NA,0
101076,1064,1,NA,NA,0
101076,1064,2,376,670,3.02437797199149
101076,1064,3,NA,NA,0
101084,1065,1,31,200,2.9425329837041
101084,1065,2,403,591,3.06493285632149
101084,1065,3,799,987,3.05495629892967
101092,1066,1,25,137,3.06709424915667
101092,1066,2,422,588,2.98207783510463
101092,1066,3,731,994,2.83269880859355
101096,1067,1,40,207,2.8169155243
101096,1067,2,442,613,2.82675308835165
101096,1067,3,781,992,2.72989557882975
101103,1068,1,14,221,2.807482708699
101103,1068,2,398,544,2.71387750710608
101103,1068,3,843,970,2.49415132695634
101109,1069,1,24,182,3.0382488790678
101109,1069,2,NA,NA,0
101109,1069,3,791,944,3.32456835406914
101119,1070,1,25,166,3.16529295852205
101119,1070,2,393,564,2.88933310222895
101119,1070,3,706,1050,2.76598028529102
101129,1071,1,NA,NA,0
101129,1071,2,393,592,3.0661737696925
101129,1071,3,757,966,3.029627331707
101131,1072,1,19,192,2.9164266797524
101131,1072,2,365,585,2.85249978456022
101131,1072,3,722,973,2.76014982749925
101143,1073,1,26,195,3.10852314911842
101143,1073,2,393,583,2.97679250193435
101143,1073,3,720,950,2.73263575524341
101149,1074,1,27,207,3.05173572256188
101149,1074,2,391,547,2.77591486116952
101149,1074,3,831,975,2.85349010012431
101155,1075,1,NA,NA,0
101155,1075,2,391,587,3.16034306470955
101155,1075,3,NA,NA,0
101160,1076,1,NA,NA,0
101160,1076,2,387,593,3.15012554562786
101160,1076,3,NA,NA,0
101162,1077,1,17,217,2.95209350506621
101162,1077,2,409,575,2.88943195718132
101162,1077,3,740,994,2.85641152465079
101185,1078,1,31,330,3.24021164316434
101185,1078,2,NA,NA,0
101185,1078,3,NA,NA,0
101191,1079,1,12,214,2.81826149739349
101191,1079,2,456,583,3.0109409353811
101191,1079,3,NA,NA,0
101192,1080,1,NA,NA,0
101192,1080,2,373,592,3.35394054553766
101192,1080,3,NA,NA,0
101197,1081,1,18,212,2.73088732526086
101197,1081,2,398,526,2.81721911411481
101197,1081,3,NA,NA,0
101213,1082,1,0,209,3.00184422754042
101213,1082,2,461,589,3.34699090692947
101213,1082,3,687,925,3.19112248288019
101251,1083,1,0,214,2.9948651352478
101251,1083,2,417,584,3.05436606727963
101251,1083,3,720,936,2.9823843985593
101256,1084,1,36,257,3.10408957438756
101256,1084,2,NA,NA,0
101256,1084,3,NA,NA,0
101262,1085,1,26,217,2.89519960347783
101262,1085,2,420,548,2.79470134156724
101262,1085,3,NA,NA,0
101265,1086,1,37,205,3.09631461729282
101265,1086,2,385,580,2.91503020555798
101265,1086,3,748,989,2.67243137857953
101267,1087,1,30,268,2.87454950514958
101267,1087,2,431,670,3.09284400934422
101267,1087,3,NA,NA,0
101297,1088,1,29,187,3.16566441653026
101297,1088,2,NA,NA,0
101297,1088,3,NA,NA,0
101300,1089,1,34,257,2.89058855766318
101300,1089,2,439,589,2.92036444873517
101300,1089,3,849,970,3.00228397021845
101304,1090,1,64,209,3.12739532318586
101304,1090,2,NA,NA,0
101304,1090,3,NA,NA,0
101311,1091,1,26,142,3.08420486611547
101311,1091,2,397,582,3.12525166480107
101311,1091,3,859,970,2.94981871912987
101312,1092,1,20,198,3.29275600778465
101312,1092,2,426,670,3.18519332037803
101312,1092,3,NA,NA,0
101314,1093,1,36,238,2.8538795485248
101314,1093,2,415,629,3.36528318410058
101314,1093,3,766,921,3.267262367984
101329,1094,1,NA,NA,0
101329,1094,2,374,585,3.27218052132513
101329,1094,3,720,993,2.8030264997657
101333,1095,1,24,219,3.22085372700314
101333,1095,2,418,588,3.07900749580018
101333,1095,3,859,970,2.93041820144667
101335,1096,1,15,282,3.04095639645715
101335,1096,2,467,587,3.43048822511233
101335,1096,3,720,987,3.56224777403956
101343,1097,1,34,208,3.52639292693568
101343,1097,2,405,585,3.51793542191012
101343,1097,3,726,942,3.12531735587297
101352,1098,1,113,249,2.76077001843036
101352,1098,2,401,586,3.04527557971176
101352,1098,3,NA,NA,0
101354,1099,1,27,214,2.77803661127088
101354,1099,2,NA,NA,0
101354,1099,3,720,974,2.70479388566179
101363,1100,1,0,201,3.39505162987696
101363,1100,2,391,632,3.17405414142049
101363,1100,3,NA,NA,0
101377,1101,1,20,227,2.84043949547988
101377,1101,2,388,522,2.55447536062872
101377,1101,3,856,970,2.87041096598764
101385,1102,1,30,182,3.24965443246056
101385,1102,2,360,565,3.07291011093671
101385,1102,3,727,997,3.13192693733474
101394,1103,1,54,216,2.98098785587822
101394,1103,2,402,575,3.29985908147812
101394,1103,3,720,899,2.763758738596
101395,1104,1,81,261,2.84444494028986
101395,1104,2,419,608,2.88100278917733
101395,1104,3,NA,NA,0
101396,1105,1,13,184,2.93179984563338
101396,1105,2,412,579,2.90767351510778
101396,1105,3,721,927,2.93147730628935
101402,1106,1,NA,NA,0
101402,1106,2,376,670,3.3274999607232
101402,1106,3,NA,NA,0
101412,1107,1,22,260,2.79666075743745
101412,1107,2,435,592,2.84898131976306
101412,1107,3,855,970,2.78542807183948
101420,1108,1,20,176,2.97204766398044
101420,1108,2,358,690,2.93340282026443
101420,1108,3,NA,NA,0
101422,1109,1,0,210,3.19520835854449
101422,1109,2,394,571,2.95482291801058
101422,1109,3,766,980,2.83430104189378
101425,1110,1,28,277,3.067641369367
101425,1110,2,432,596,2.87874994858047
101425,1110,3,776,1001,2.68698504158685
101436,1111,1,12,208,2.92707055357354
101436,1111,2,401,569,2.60309494781253
101436,1111,3,846,970,2.50324145173416
101437,1112,1,74,203,2.95194916091177
101437,1112,2,470,590,3.05913384985626
101437,1112,3,839,970,2.88787909611837
101438,1113,1,40,263,3.12671945303799
101438,1113,2,421,569,2.88809103607066
101438,1113,3,NA,NA,0
101474,1114,1,32,175,2.76489692650575
101474,1114,2,421,579,2.5909362568487
101474,1114,3,946,1050,2.87046285349816
101504,1115,1,0,150,3.00510990972838
101504,1115,2,445,589,2.91292347391362
101504,1115,3,NA,NA,0
101506,1116,1,39,228,3.12613158349439
101506,1116,2,424,588,3.10514095598506
101506,1116,3,721,873,2.92241408528
101510,1117,1,26,196,3.15822056046038
101510,1117,2,398,537,3.42853932328534
101510,1117,3,NA,NA,0
101511,1118,1,35,245,3.12771615660811
101511,1118,2,409,585,3.00653207512512
101511,1118,3,791,990,2.79585085421825
101516,1119,1,22,223,2.9565392557183
101516,1119,2,412,612,2.89560468870808
101516,1119,3,775,958,2.97029339328
101525,1120,1,21,252,2.88433983497677
101525,1120,2,NA,NA,0
101525,1120,3,NA,NA,0
101527,1121,1,24,301,2.95499887683033
101527,1121,2,414,542,2.90609166783903
101527,1121,3,NA,NA,0
101530,1122,1,22,144,3.40589001087469
101530,1122,2,NA,NA,0
101530,1122,3,720,936,3.43491494784777
101579,1123,1,29,172,3.29863647643379
101579,1123,2,376,670,2.8953682529414
101579,1123,3,NA,NA,0
112115,1124,1,26,236,3.20759467591624
112115,1124,2,360,613,3.11206469918922
112115,1124,3,739,970,3.49388397084159
112116,1125,1,25,253,3.27107710200713
112116,1125,2,417,625,3.13422451441606
112116,1125,3,786,931,3.11940279985812
112122,1126,1,20,313,2.93001239405025
112122,1126,2,NA,NA,0
112122,1126,3,720,954,3.04738267641859
112138,1127,1,35,263,3.08712939147967
112138,1127,2,NA,NA,0
112138,1127,3,720,978,3.2411590215197
112149,1128,1,28,169,3.17609090095355
112149,1128,2,442,597,2.95809054038351
112149,1128,3,730,912,2.78587485967127
112150,1129,1,NA,NA,0
112150,1129,2,386,670,3.42806162442581
112150,1129,3,786,921,3.17178999557653
112152,1130,1,NA,NA,0
112152,1130,2,385,619,3.52457975404694
112152,1130,3,775,1012,3.05992649945056
112158,1131,1,0,227,2.90263217548514
112158,1131,2,NA,NA,0
112158,1131,3,NA,NA,0
112166,1132,1,29,243,2.98925981579437
112166,1132,2,370,461,3.27000521028473
112166,1132,3,875,1030,3.41001044978984
112168,1133,1,30,169,3.23294023715729
112168,1133,2,375,626,2.9335832075355
112168,1133,3,720,996,2.942814253765
112169,1134,1,25,268,3.5730823373239
112169,1134,2,459,612,3.20031138020504
112169,1134,3,756,1030,3.18072953928505
112172,1135,1,26,259,3.14293411594155
112172,1135,2,368,604,2.50320551171919
112172,1135,3,723,977,2.7331892751547
112178,1136,1,47,203,3.28881282978172
112178,1136,2,363,618,2.79367748026198
112178,1136,3,751,970,3.09538256590828
112179,1137,1,0,268,3.40227361483583
112179,1137,2,NA,NA,0
112179,1137,3,NA,NA,0
112185,1138,1,29,248,3.14212641225001
112185,1138,2,543,678,3.2834106528586
112185,1138,3,795,995,3.35422850984972
112201,1139,1,28,233,3.5390237725515
112201,1139,2,435,564,3.39511896876804
112201,1139,3,720,956,3.16410311069963
112203,1140,1,6,299,2.92000181264246
112203,1140,2,NA,NA,0
112203,1140,3,657,912,2.81617700057053
112210,1141,1,0,241,2.99418913393838
112210,1141,2,373,627,3.33831662426045
112210,1141,3,737,970,3.01659069430902
112211,1142,1,29,234,2.97109638266843
112211,1142,2,393,595,2.8329917350633
112211,1142,3,724,1001,2.65544882692024
112216,1143,1,NA,NA,0
112216,1143,2,395,572,2.99050360854014
112216,1143,3,756,1030,2.99798799135074
112234,1144,1,14,250,3.54646114624857
112234,1144,2,360,611,2.99997807026773
112234,1144,3,773,970,3.1313939942352
112237,1145,1,0,194,3.00143899478533
112237,1145,2,418,575,3.28321344569822
112237,1145,3,867,993,2.67904027097887
112241,1146,1,34,287,3.22615363629641
112241,1146,2,442,548,2.87851868593429
112241,1146,3,787,937,3.12310170571547
112249,1147,1,55,228,2.70667227020935
112249,1147,2,NA,NA,0
112249,1147,3,NA,NA,0
112259,1148,1,15,240,2.93350308868602
112259,1148,2,373,625,2.80673558219814
112259,1148,3,769,970,3.1616536758132
112268,1149,1,35,254,3.12222291995078
112268,1149,2,517,603,2.40338805375346
112268,1149,3,718,854,2.90887344862947
112270,1150,1,NA,NA,0
112270,1150,2,445,525,3.03544464192268
112270,1150,3,805,967,3.29311683354745
112271,1151,1,15,255,2.91604998573093
112271,1151,2,390,511,2.78536398086472
112271,1151,3,881,970,3.22639911486029
112276,1152,1,35,250,3.03196465757054
112276,1152,2,367,611,2.81724695096155
112276,1152,3,726,970,2.93070652826701
112289,1153,1,30,261,2.96611122756689
112289,1153,2,361,631,2.61684284683143
112289,1153,3,NA,NA,0
112290,1154,1,0,241,3.4044945978787
112290,1154,2,378,615,2.97244285950255
112290,1154,3,782,936,2.88737821065534
112291,1155,1,13,258,3.24469728757997
112291,1155,2,380,611,3.0220239250255
112291,1155,3,783,970,3.41893863477127
112309,1156,1,20,246,3.12307001675597
112309,1156,2,551,645,2.83620716961835
112309,1156,3,726,1030,2.73048018241024
112312,1157,1,28,151,3.12089594440518
112312,1157,2,512,614,3.13408657330908
112312,1157,3,724,970,3.37318929170914
112327,1158,1,26,262,3.73811372146507
112327,1158,2,NA,NA,0
112327,1158,3,NA,NA,0
112328,1159,1,7,233,2.80359767584675
112328,1159,2,541,619,3.0631460385397
112328,1159,3,742,942,3.20669998820731
112334,1160,1,29,240,3.24718623738678
112334,1160,2,365,643,3.10688042101563
112334,1160,3,803,970,3.1790414425093
112340,1161,1,0,234,2.89968219084843
112340,1161,2,360,618,2.69526875335912
112340,1161,3,721,988,2.85559862429874
112344,1162,1,20,261,3.11164235491752
112344,1162,2,NA,NA,0
112344,1162,3,NA,NA,0
112346,1163,1,25,236,3.36429885046634
112346,1163,2,407,595,2.97313433109052
112346,1163,3,725,970,2.90256056999807
112350,1164,1,21,293,2.78366044538977
112350,1164,2,NA,NA,0
112350,1164,3,772,984,2.96380632203032
112359,1166,1,31,259,3.07459166849134
112359,1166,2,NA,NA,0
112359,1166,3,NA,NA,0
112372,1167,1,0,259,3.30104661950474
112372,1167,2,413,610,3.01882600682416
112372,1167,3,793,1012,3.08867627324295
112375,1168,1,18,251,3.01880439298057
112375,1168,2,360,614,2.57515106372854
112375,1168,3,727,921,2.96103184563031
112379,1169,1,24,310,2.99422564093395
112379,1169,2,NA,NA,0
112379,1169,3,740,1023,3.44287536501386
112396,1170,1,8,242,3.02261628787241
112396,1170,2,362,628,2.88140842919126
112396,1170,3,771,911,2.58378360524292
112397,1171,1,15,203,3.34038008640259
112397,1171,2,NA,NA,0
112397,1171,3,725,1008,3.40899616488656
112405,1172,1,78,239,2.93116363558643
112405,1172,2,429,612,3.09866276692922
112405,1172,3,752,985,2.60360973365216
112406,1173,1,0,241,3.29784474202239
112406,1173,2,362,603,3.3232503041702
112406,1173,3,779,1030,3.06040098625771
112426,1174,1,27,264,3.22170911594664
112426,1174,2,NA,NA,0
112426,1174,3,NA,NA,0
112436,1175,1,15,251,3.0413532283609
112436,1175,2,369,630,3.16720008766233
112436,1175,3,829,970,3.26712959601015
112438,1176,1,NA,NA,0
112438,1176,2,NA,NA,0
112438,1176,3,810,1002,3.62293718200741
112446,1177,1,31,264,2.99254275739684
112446,1177,2,424,606,2.79502252937858
112446,1177,3,776,951,3.06203572804842
112447,1178,1,33,257,3.13205076554908
112447,1178,2,470,608,2.80927451456076
112447,1178,3,721,1016,2.95217309683053
112453,1179,1,13,310,2.97301211413597
112453,1179,2,376,541,2.66169798353363
112453,1179,3,748,1030,2.85284806394313
112460,1180,1,NA,NA,0
112460,1180,2,361,619,3.4156332377482
112460,1180,3,751,980,3.30987835552195
112466,1181,1,13,248,3.2586688343909
112466,1181,2,378,617,2.83725735732691
112466,1181,3,735,970,2.92457739117925
112470,1182,1,NA,NA,0
112470,1182,2,406,643,2.69510270476082
112470,1182,3,792,942,3.16947411207404
112476,1183,1,0,274,3.09394473799264
112476,1183,2,482,615,2.86034826317116
112476,1183,3,736,992,2.89755658702271
112477,1184,1,20,247,3.22710329840133
112477,1184,2,368,613,2.75066967390285
112477,1184,3,753,970,2.71965857175433
112493,1185,1,25,260,2.87075043005898
112493,1185,2,442,617,2.80993833183034
112493,1185,3,775,970,2.6937606641179
112501,1186,1,NA,NA,0
112501,1186,2,388,609,3.36826292383511
112501,1186,3,764,1000,3.1757277597576
112509,1187,1,17,253,3.22411088528537
112509,1187,2,381,625,3.37699089055393
112509,1187,3,790,970,3.18859169244456
112523,1188,1,NA,NA,0
112523,1188,2,413,603,3.17853660168403
112523,1188,3,742,914,3.3947535224628
112528,1189,1,19,241,2.9311937480621
112528,1189,2,377,572,2.66048478326272
112528,1189,3,723,970,3.11551875374915
112530,1190,1,18,248,3.30459577538331
112530,1190,2,372,610,3.05222067248206
112530,1190,3,753,970,3.24090083938072
112531,1191,1,25,310,2.78735891786643
112531,1191,2,449,609,2.56115375154368
112531,1191,3,801,1030,2.62079624486827
112532,1192,1,NA,NA,0
112532,1192,2,394,617,3.24446315371015
112532,1192,3,784,944,2.99042241789804
121034,1193,1,NA,NA,0
121034,1193,2,425,621,3.15363452599849
121034,1193,3,756,881,2.97562689635872
121038,1194,1,17,226,3.11930727555466
121038,1194,2,435,629,3.11499409750562
121038,1194,3,761,1005,2.93994513789268
121039,1195,1,98,255,2.99387912573006
121039,1195,2,NA,NA,0
121039,1195,3,NA,NA,0
121046,1196,1,27,257,3.16484191560581
121046,1196,2,367,648,2.95584406335239
121046,1196,3,772,995,2.83585422214022
121049,1197,1,0,257,2.90319039286172
121049,1197,2,NA,NA,0
121049,1197,3,NA,NA,0
121051,1198,1,25,258,2.9490626998126
121051,1198,2,372,650,2.56920522038403
121051,1198,3,NA,NA,0
121064,1199,1,9,202,3.20795955928314
121064,1199,2,365,641,2.76958129715891
121064,1199,3,763,1018,3.10419355790822
121076,1200,1,6,258,3.116293757416
121076,1200,2,406,592,3.24294242923629
121076,1200,3,NA,NA,0
121082,1201,1,22,150,3.41844147391622
121082,1201,2,439,621,3.36120326317925
121082,1201,3,768,970,2.9894750741201
121089,1202,1,NA,NA,0
121089,1202,2,380,642,3.09054969476481
121089,1202,3,767,1010,2.79390758474121
121110,1203,1,0,253,2.97731270662408
121110,1203,2,416,633,2.65804030759295
121110,1203,3,762,871,2.62194237723117
121118,1204,1,0,276,2.80838259142427
121118,1204,2,NA,NA,0
121118,1204,3,NA,NA,0
121128,1205,1,0,192,2.99546912887107
121128,1205,2,NA,NA,0
121128,1205,3,NA,NA,0
121136,1206,1,71,325,2.76157519122996
121136,1206,2,439,608,2.56235007431241
121136,1206,3,720,1050,2.17175513496505
121137,1207,1,34,286,2.67204034808873
121137,1207,2,NA,NA,0
121137,1207,3,NA,NA,0
121139,1208,1,14,256,2.8787355558537
121139,1208,2,365,623,2.67074473920995
121139,1208,3,841,1030,2.50947523206745
121140,1209,1,0,254,3.20567974882729
121140,1209,2,363,651,2.69333454801074
121140,1209,3,783,913,2.72870358501035
121141,1210,1,0,266,2.70484045903067
121141,1210,2,384,565,2.5729611641591
121141,1210,3,753,1030,2.33491590531255
121154,1211,1,0,102,3.19888953473385
121154,1211,2,NA,NA,0
121154,1211,3,NA,NA,0
121166,1212,1,0,246,3.18896708857457
121166,1212,2,367,638,3.0568002365396
121166,1212,3,NA,NA,0
121173,1213,1,6,238,3.02420381133873
121173,1213,2,367,653,2.91104762203885
121173,1213,3,777,970,2.77653646491148
121175,1214,1,19,257,2.79980278870824
121175,1214,2,377,646,2.61539005809359
121175,1214,3,796,970,2.44111780093428
121178,1215,1,NA,NA,0
121178,1215,2,390,653,2.82928158270389
121178,1215,3,766,1006,2.71954759784715
121179,1216,1,0,94,2.70521757750882
121179,1216,2,477,670,2.86941460123004
121179,1216,3,NA,NA,0
121189,1217,1,21,246,3.52245920612548
121189,1217,2,367,621,2.87117903321729
121189,1217,3,751,850,2.66627754798491
121190,1218,1,0,256,3.28158266056666
121190,1218,2,438,598,2.99277869853357
121190,1218,3,780,929,2.77667049882735
121194,1219,1,156,259,3.06168440069
121194,1219,2,393,630,3.23153610155911
121194,1219,3,772,939,3.07789468265789
121198,1220,1,19,264,3.12948030900719
121198,1220,2,NA,NA,0
121198,1220,3,NA,NA,0
121200,1221,1,25,286,3.41217965384294
121200,1221,2,365,607,2.94250945968892
121200,1221,3,766,999,2.96325193636634
121202,1222,1,28,162,3.02183793056402
121202,1222,2,360,593,2.611612439465
121202,1222,3,767,886,2.87952012044941
121214,1223,1,0,259,2.89226066590342
121214,1223,2,NA,NA,0
121214,1223,3,NA,NA,0
121219,1224,1,21,260,3.69414029425798
121219,1224,2,385,606,3.06520176852472
121219,1224,3,790,906,2.96898676715481
121241,1225,1,NA,NA,0
121241,1225,2,383,617,3.29250686307749
121241,1225,3,766,905,3.08401460767748
121245,1226,1,0,247,3.20766730483161
121245,1226,2,361,633,3.65034684968409
121245,1226,3,769,883,2.83950788046336
121253,1227,1,23,277,3.00306994406681
121253,1227,2,NA,NA,0
121253,1227,3,NA,NA,0
121267,1228,1,13,193,3.31814624672717
121267,1228,2,NA,NA,0
121267,1228,3,NA,NA,0
121269,1229,1,NA,NA,0
121269,1229,2,391,643,3.20482211108892
121269,1229,3,770,895,3.07194195518004
121280,1230,1,9,257,3.04462066144338
121280,1230,2,426,641,2.91976453116134
121280,1230,3,765,970,2.64048174823294
121285,1231,1,22,107,2.71085809691301
121285,1231,2,386,606,3.0205550329063
121285,1231,3,765,914,2.81872391247199
121299,1232,1,14,273,3.56270134258051
121299,1232,2,NA,NA,0
121299,1232,3,NA,NA,0
121306,1233,1,25,240,2.68085576472622
121306,1233,2,363,637,2.93727984136586
121306,1233,3,759,1003,2.59075813686772
121319,1234,1,1,254,3.01017018277175
121319,1234,2,423,625,2.58786241320989
121319,1234,3,767,970,2.79618408518284
121323,1235,1,0,244,3.39031711529221
121323,1235,2,360,641,2.82075303445489
121323,1235,3,763,888,2.62689148601447
121325,1236,1,NA,NA,0
121325,1236,2,459,652,3.39815193659733
121325,1236,3,762,901,2.81646493511267
121341,1237,1,0,252,3.00919655010894
121341,1237,2,381,605,2.72779360897724
121341,1237,3,765,926,2.57509329497407
121347,1238,1,0,237,3.08870922951549
121347,1238,2,405,648,2.42653062115107
121347,1238,3,777,996,2.54648717953399
121348,1239,1,18,252,2.85844625176173
121348,1239,2,366,643,3.10998119237581
121348,1239,3,761,1014,2.82712255870568
121352,1240,1,NA,NA,0
121352,1240,2,462,622,2.48519115342465
121352,1240,3,783,921,2.51908707388216
121353,1241,1,39,253,2.80081093923771
121353,1241,2,366,640,2.9767785934418
121353,1241,3,773,1030,2.73967408986048
121355,1242,1,9,239,3.4116151503603
121355,1242,2,386,560,3.37771519951531
121355,1242,3,NA,NA,0
121364,1243,1,25,246,3.25608691144888
121364,1243,2,362,602,3.31809746025343
121364,1243,3,NA,NA,0
121369,1244,1,0,252,2.80018896233574
121369,1244,2,391,636,2.78023688761669
121369,1244,3,771,993,2.7886778452963
121378,1245,1,0,79,2.98611249386554
121378,1245,2,NA,NA,0
121378,1245,3,720,911,3.00408557127254
121392,1246,1,0,270,2.9839245265364
121392,1246,2,393,584,2.52260466211973
121392,1246,3,753,878,2.55898944289939
121404,1247,1,28,266,3.42579599965269
121404,1247,2,413,628,2.99612124354319
121404,1247,3,776,1030,2.67357744051939
121408,1248,1,0,285,2.70067304590872
121408,1248,2,NA,NA,0
121408,1248,3,NA,NA,0
121415,1249,1,0,250,3.27591435570582
121415,1249,2,388,553,2.94976149810304
121415,1249,3,NA,NA,0
121416,1250,1,0,260,3.39577516958514
121416,1250,2,388,605,2.61572472851407
121416,1250,3,798,929,2.42741609724398
121435,1251,1,27,147,3.4543180006476
121435,1251,2,360,639,3.3148943332817
121435,1251,3,760,864,3.23300586324399
121438,1252,1,23,122,3.37730419996068
121438,1252,2,360,605,3.24400381337445
121438,1252,3,757,902,3.00730770607343
121444,1253,1,0,256,3.20196877261778
121444,1253,2,467,670,3.04114177619785
121444,1253,3,NA,NA,0
121461,1254,1,25,259,3.10475138368769
121461,1254,2,415,647,3.05143232677497
121461,1254,3,765,970,3.08346102617421
121462,1255,1,41,223,2.98795143257341
121462,1255,2,NA,NA,0
121462,1255,3,NA,NA,0
121470,1256,1,0,249,3.61414443640285
121470,1256,2,433,642,3.11500768972832
121470,1256,3,773,933,3.06389791651066
121480,1257,1,0,250,3.09846879102285
121480,1257,2,365,627,2.84698288898722
121480,1257,3,766,970,2.84284259974651
121486,1258,1,20,269,3.55037525526052
121486,1258,2,432,631,3.41524057292269
121486,1258,3,769,970,3.34343659500473
121500,1259,1,0,108,3.00622822889755
121500,1259,2,367,620,2.97701642741535
121500,1259,3,761,899,2.65931891376818
121513,1260,1,22,281,3.11381135139535
121513,1260,2,NA,NA,0
121513,1260,3,NA,NA,0
121533,1261,1,20,233,3.19653652884437
121533,1261,2,360,661,2.91002119422834
121533,1261,3,762,1012,2.9038832074756
121536,1262,1,NA,NA,0
121536,1262,2,378,522,3.44732892227514
121536,1262,3,NA,NA,0
121541,1263,1,7,261,2.81515740244032
121541,1263,2,409,668,3.17343280442409
121541,1263,3,803,970,2.83440847947844
131001,1264,1,24,299,2.94822499226286
131001,1264,2,408,665,2.77908725190711
131001,1264,3,792,998,3.08740783569546
131018,1265,1,22,258,3.15759747818212
131018,1265,2,406,523,2.7531501367884
131018,1265,3,NA,NA,0
131019,1266,1,69,269,3.13180097710057
131019,1266,2,399,663,2.68766636125962
131019,1266,3,776,970,3.04241208912284
131021,1267,1,0,207,3.10001619934511
131021,1267,2,417,541,2.83853198617723
131021,1267,3,797,976,2.85138445508504
131025,1268,1,19,280,3.08429947642238
131025,1268,2,413,574,2.96069457173234
131025,1268,3,831,970,2.76636896683234
131034,1269,1,84,264,3.18832082879929
131034,1269,2,406,545,2.97329664529807
131034,1269,3,NA,NA,0
131035,1270,1,18,298,3.24212590416454
131035,1270,2,399,655,2.39661747345101
131035,1270,3,819,973,2.65703626201931
131040,1271,1,NA,NA,0
131040,1271,2,395,673,2.78150613649258
131040,1271,3,803,946,3.11948447901094
131045,1272,1,23,137,2.9638792134949
131045,1272,2,423,596,2.78379276640138
131045,1272,3,NA,NA,0
131060,1273,1,0,288,3.32201431521439
131060,1273,2,430,630,2.90963752415722
131060,1273,3,825,970,3.20712451420601
131071,1274,1,38,292,3.1095640149882
131071,1274,2,410,527,3.15650001928296
131071,1274,3,851,970,3.54309554898459
131092,1275,1,NA,NA,0
131092,1275,2,396,585,3.27114827526838
131092,1275,3,791,993,3.1486013426351
131094,1276,1,17,266,3.04800273547297
131094,1276,2,NA,NA,0
131094,1276,3,NA,NA,0
131100,1277,1,39,272,3.12369971514694
131100,1277,2,410,521,2.99576590344133
131100,1277,3,778,970,3.00252246988803
131107,1278,1,13,295,3.06510791581301
131107,1278,2,401,519,2.86780372239422
131107,1278,3,813,1030,2.74430816489549
131111,1279,1,39,264,3.06196266621084
131111,1279,2,405,646,2.84812496384267
131111,1279,3,767,1008,2.84976037372608
131112,1280,1,0,310,3.29659657962161
131112,1280,2,NA,NA,0
131112,1280,3,NA,NA,0
131126,1281,1,0,287,2.703970464371
131126,1281,2,407,684,2.47426752303877
131126,1281,3,820,1030,2.64639321351074
131139,1282,1,67,272,3.08255788917478
131139,1282,2,NA,NA,0
131139,1282,3,NA,NA,0
131140,1283,1,0,254,2.69407038460901
131140,1283,2,397,665,2.85727410867672
131140,1283,3,787,970,3.1605586739971
131144,1284,1,36,293,3.02146748313323
131144,1284,2,399,515,2.86816184118129
131144,1284,3,NA,NA,0
131147,1285,1,0,273,2.89059755164852
131147,1285,2,404,532,2.97272048975257
131147,1285,3,837,970,3.00010952630897
131152,1286,1,0,225,3.11022076479188
131152,1286,2,391,670,2.49711552114204
131152,1286,3,NA,NA,0
131153,1287,1,30,293,3.07903023767967
131153,1287,2,412,576,2.68441318119517
131153,1287,3,844,970,2.93226172861332
131155,1288,1,15,289,3.20887179743705
131155,1288,2,421,591,2.8044236619291
131155,1288,3,NA,NA,0
131164,1289,1,0,254,2.89630120529676
131164,1289,2,NA,NA,0
131164,1289,3,NA,NA,0
131168,1290,1,0,275,3.10147425279822
131168,1290,2,411,652,2.98793338320597
131168,1290,3,833,945,3.2349505066062
131170,1291,1,3,310,3.11790526848488
131170,1291,2,392,532,2.80258599582162
131170,1291,3,769,970,2.64372546275983
131174,1292,1,21,287,2.98473832790436
131174,1292,2,412,649,2.74679963292069
131174,1292,3,792,970,2.58086580005081
131175,1293,1,NA,NA,0
131175,1293,2,374,607,3.06954533161323
131175,1293,3,722,1000,2.51890162672396
131176,1294,1,35,273,2.70397283278712
131176,1294,2,413,605,2.66394429151267
131176,1294,3,785,970,3.11162906950601
131197,1295,1,25,285,3.07735890671672
131197,1295,2,409,665,2.55369214239719
