"ID","ID2","ID3","kb1","kb2","kb3","kp1","kp2","kp3"
51123,51123,51123,0.00416917590055993,0.00108569630858918,NA,0.00326936483535084,0.00213959021332554,NA
51126,51126,51126,0.00383271700081961,0.00197595708204629,NA,0.00297083907287816,0.00453534383291013,NA
51128,51128,51128,0.00312818927641453,0.002537039643542,NA,0.00561053684504235,0.00415348360007963,NA
51132,51132,51132,0.00255910941404056,0.00246612992361941,NA,0.00302060203749704,0.00305657293556041,NA
51133,51133,51133,0.00372096359338814,0.00192617492149746,NA,0.00280239688410729,0.00423440723030394,NA
51135,51135,51135,0.00272824311752497,NA,NA,0.00308875907317173,NA,NA
51137,51137,51137,0.00367767154673451,0.00317131851260296,NA,0.0066495779553008,0.0034186494692616,NA
51143,51143,51143,0.00238610145223566,0.00229344524235958,NA,0.00306862694991413,0.00307838517166038,NA
51150,51150,51150,0.00341329842000239,0.00262183960077659,NA,0.00333595736187777,0.00366620469793318,NA
51152,51152,51152,0.00214571453076176,NA,NA,0.00299956198036845,NA,NA
51153,51153,51153,0.00222139933577679,0.00207002806423152,NA,0.00448644656512704,0.00438227121360432,NA
51160,51160,51160,0.00435845102926046,0.0023367647328883,NA,0.00528565210049449,0.0046648508746899,NA
51169,51169,51169,0.00377461935527462,0.00271396930533433,NA,0.00405575189808959,0.00406997910607581,NA
51170,51170,51170,0.00279092137061872,0.00270114839426698,NA,0.0029976238009065,0.00308739628741063,NA
51171,51171,51171,0.00270562720137695,0.00268991653290009,NA,0.00306590981456341,0.00301630294713897,NA
51173,51173,51173,NA,0.0016141046743613,NA,NA,0.00514477687749762,NA
51179,51179,51179,0.00323004073378195,0.0039162935039993,NA,0.00386562971737287,0.00266276731709112,NA
51180,51180,51180,0.00485105771612791,0.00353656170435224,0.00253952024080403,0.00450196828329678,0.0035026044006614,0.00435669370148063
51185,51185,51185,NA,0.00281058197276417,NA,NA,0.00301665550788678,NA
51189,51189,51189,0.00429600680162903,0.00152506076786673,NA,0.00648855852387371,0.00521744034268717,NA
51195,51195,51195,0.00264412762616384,0.00260606605309348,NA,0.00302716680756182,0.00302934666719044,NA
51197,51197,51197,0.00244296711102551,0.00243515238955786,NA,0.00368610196030892,0.00324982530626854,NA
51199,51199,51199,NA,0.00179320952631014,NA,NA,0.0048749171135922,NA
51202,51202,51202,0.00300057200935744,0.00275556822486417,NA,0.00307609904380189,0.0030658548546351,NA
51209,51209,51209,0.00373415451382595,0.00379384834106882,NA,0.00345278352522782,0.00297812117892976,NA
51215,51215,51215,0.00357787733595139,0.00333271712491047,NA,0.00307070097632488,0.00326181348144411,NA
51216,51216,51216,0.00326211664477559,0.00314707239764091,0.00351904227557688,0.00717982798858223,0.00672826659459831,0.00651831954726516
51217,51217,51217,0.0019991556968799,0.00242130725692768,NA,0.00342088510536763,0.00299873354531986,NA
51221,51221,51221,0.00233313886397192,0.00209740799853342,NA,0.00497807395507716,0.00492330494279077,NA
51223,51223,51223,0.00228666968798768,0.00198429171818383,NA,0.00368611020962772,0.00384038788316604,NA
51224,51224,51224,0.00302799799666921,0.00239225308683869,NA,0.00344510850965277,0.00376829348332709,NA
51225,51225,51225,0.00405552572090205,NA,NA,0.00300025935721169,NA,NA
51240,51240,51240,0.00288042329643185,0.00475361294821329,NA,0.00707139941623582,0.00679365854416116,NA
51244,51244,51244,0.00330879007184586,0.00192289777625944,NA,0.00451643990640357,0.00449168724234999,NA
51248,51248,51248,0.00243379804182489,NA,NA,0.00299869599787027,NA,NA
51249,51249,51249,0.00148248073483133,NA,NA,0.0063439877970468,NA,NA
51250,51250,51250,0.0027287087148139,0.00245842688111561,NA,0.0032287299245516,0.00319968624754087,NA
51251,51251,51251,0.00233054508160467,0.00210110716152177,NA,0.00572904412592375,0.00559485624263255,NA
51254,51254,51254,0.00395723028071195,0.00430754205209073,0.00301619949010427,0.00460482602920518,0.00665279549820826,0.00410716989197196
51265,51265,51265,0.002310939600229,0.00200518305041574,NA,0.00443749126960534,0.00451008667026247,NA
51266,51266,51266,0.00255041668801563,NA,NA,0.00327923660027287,NA,NA
51270,51270,51270,0.00462682585292206,0.00373156170845366,0.00273330751595708,0.00618675185087039,0.00592447777144062,0.00551481011774238
51271,51271,51271,0.00199982339772334,NA,NA,0.00308803623491617,NA,NA
51273,51273,51273,0.00303753702057131,0.00217942374748319,0.00187498228618786,0.008002621657113,0.00708890849296676,0.00620788106249347
51285,51285,51285,0.00325963067405627,0.00276716271097777,NA,0.00300700776543568,0.00334772371954348,NA
51286,51286,51286,NA,0.00223909791751238,0.00223066112313378,NA,0.00432735853792883,0.00408804845669029
51289,51289,51289,0.00459895170088077,0.00259586362455762,NA,0.00683041372873218,0.0048288181366989,NA
51293,51293,51293,0.00503298390598198,NA,NA,0.00296957912598911,NA,NA
51295,51295,51295,0.00528521190011559,0.00330553254576198,0.00351502885467236,0.00412475531703533,0.00547105792451972,0.00362014520518386
51296,51296,51296,0.00472312594152662,0.00250762301042176,NA,0.00470147691722559,0.00467930480389464,NA
51308,51308,51308,0.00340421578408327,0.00232898506473767,NA,0.0037225365509768,0.00395486985449969,NA
51317,51317,51317,0.00372535716193149,NA,NA,0.00639602423113451,NA,NA
51325,51325,51325,NA,0.002,NA,NA,0.003,NA
51328,51328,51328,0.00378736897919219,0.00277848591470937,NA,0.00434394043537748,0.00427986114129705,NA
51330,51330,51330,0.00413817696343542,0.00211388921224848,NA,0.00415347694993227,0.00456470539717487,NA
51332,51332,51332,NA,0.00358645283132349,NA,NA,0.0026078477229749,NA
51334,51334,51334,0.00244867117097825,0.0021925302056102,NA,0.00541739426802968,0.00488235198026387,NA
51348,51348,51348,0.0037723762491859,0.00339365711288752,NA,0.00319664495670066,0.00326671639624082,NA
51349,51349,51349,0.00406390852734249,0.00488984232981879,NA,0.00489857406134464,0.00244169443043554,NA
51353,51353,51353,0.00296373695924618,NA,NA,0.00445985514631572,NA,NA
51358,51358,51358,0.0011504074964552,NA,NA,0.00275986796851601,NA,NA
51359,51359,51359,0.0043467935119472,0.00188580867221004,NA,0.00309621677990184,0.00378416006689775,NA
51363,51363,51363,0.00465495524208094,0.00469240868747412,0.0029134806102512,0.00477859960259911,0.00648029384804238,0.00369161434164094
51364,51364,51364,0.00213012559665208,0.0021273864571647,NA,0.00316116792108365,0.00301915426323431,NA
51366,51366,51366,0.00281507141572099,0.00221796883918616,NA,0.00615415269953808,0.00561747983135063,NA
51374,51374,51374,0.00187876615920557,NA,NA,0.00441597569279411,NA,NA
51379,51379,51379,0.00391374272020573,0.00329410127863167,0.00251714284284084,0.00483690279541348,0.00636357306196568,0.0042004349366471
51386,51386,51386,0.00339025209611674,0.0035605708351847,NA,0.00538099762141796,0.00341052324470009,NA
51387,51387,51387,0.00246909530036793,0.00234956919191928,NA,0.00300952626072746,0.00309269358703636,NA
51390,51390,51390,0.00257641673246825,0.0020929770935186,NA,0.00529195217195694,0.00530467486409444,NA
51399,51399,51399,NA,0.00172477063230517,NA,NA,0.00422007109471345,NA
51401,51401,51401,0.00338523030808184,NA,NA,0.00368796295358016,NA,NA
51402,51402,51402,0.00325751299528646,0.00151072401633356,NA,0.00320001656964721,0.00441910955929652,NA
51405,51405,51405,0.00408730148806358,0.00273680342569831,0.00292325004836658,0.00435030363969469,0.00521535899104215,0.00348222549731028
51406,51406,51406,0.0036621509312542,NA,NA,0.00364342508841893,NA,NA
51409,51409,51409,0.0051822249888071,0.0028467402471591,NA,0.00430790300142717,0.00450556408929249,NA
51410,51410,51410,NA,0.00374844110272423,NA,NA,0.00575402200846951,NA
51411,51411,51411,NA,0.002,NA,NA,0.003,NA
51420,51420,51420,0.00293524575017138,0.00295624075366913,NA,0.00327662314623684,0.00305102330802022,NA
51422,51422,51422,0.00273485468158817,0.00273485468158816,NA,0.00299779101799122,0.00299779101799122,NA
51427,51427,51427,0.00436202286401825,0.00304616928549076,NA,0.0022370123893983,0.00398434286139887,NA
51433,51433,51433,0.00339987514207089,0.00199654047540835,NA,0.0049008937985029,0.00461752213133757,NA
51434,51434,51434,0.00210339652391504,0.00202907223225389,NA,0.00375197660146391,0.00373634924399101,NA
51436,51436,51436,0.00474959919965628,0.00297303502870553,0.00279924092323258,0.00630110586953858,0.005557790836597,0.00516669601782908
51437,51437,51437,0.00445557856895885,0.00244413130966711,0.00342730264625285,0.00549360081663269,0.00627693230949574,0.00501728628043062
51439,51439,51439,0.00554927538290073,0.00355260818344854,NA,0.00304375103633339,0.00402858572214594,NA
51441,51441,51441,0.00311143856786147,0.00353061850534648,NA,0.00355456070091023,0.00280955603643989,NA
51444,51444,51444,0.00271706681431758,0.00345473702176178,NA,0.00711505271540708,0.00452948713541353,NA
51446,51446,51446,NA,0.00255684383144569,NA,NA,0.00299832612074716,NA
51447,51447,51447,0.00454352966360452,0.00226779631189733,0.00301104908340908,0.00588890872561541,0.00604652958200734,0.0051346354761954
51453,51453,51453,0.00296493561072749,0.00359515812022307,NA,0.00387162162861057,0.00278620705746391,NA
51467,51467,51467,0.00406067609350021,0.00330366249805825,NA,0.00518243472711256,0.00353302348426037,NA
51469,51469,51469,0.00172257420276437,NA,NA,0.00414701665084839,NA,NA
51472,51472,51472,0.00439484378036997,0.00213891744760883,NA,0.00425493962944505,0.00474786266275622,NA
51474,51474,51474,0.00455987191209901,0.00854778259201961,NA,0.00391203565307942,0.00314039212505902,NA
51486,51486,51486,0.00191167788890311,NA,NA,0.00338934552722825,NA,NA
51489,51489,51489,0.00378648598516454,0.00269585241005681,NA,0.00847456037730658,0.00544305739338875,NA
51490,51490,51490,0.00231350773614806,0.00198412221715604,NA,0.00362869450123697,0.00370598158291768,NA
51492,51492,51492,0.00333198997250589,0.00208314069821749,NA,0.00213817765219071,0.00382705331505878,NA
51498,51498,51498,0.00303422382176778,0.00322816977156344,0.00113536253430786,0.00596378051811212,0.00819092265782212,0.00713323383819736
51501,51501,51501,0.00205886669690959,NA,NA,0.00383807929061098,NA,NA
51505,51505,51505,0.00333339427025353,NA,0.00361270749985936,0.00311077254566489,NA,0.00278788073290555
51508,51508,51508,0.00334010315529388,0.00370288109046567,NA,0.00447926688411959,0.00267671880234045,NA
51522,51522,51522,0.00465756007982789,0.00246403629002961,NA,0.00342472899984359,0.00336126558658264,NA
51523,51523,51523,0.00394503797786831,NA,NA,0.00305359827823871,NA,NA
51525,51525,51525,0.00353042627663861,0.00383047091122397,NA,0.00586275605623862,0.00331143713210495,NA
51528,51528,51528,0.0021466971237247,NA,NA,0.00299955902668219,NA,NA
51530,51530,51530,0.00367911108631201,0.000634317424764545,NA,0.002954474950471,0.00478752357757775,NA
51532,51532,51532,0.00518698260970023,0.00242282234107188,0.00383498625499908,0.00471920610041809,0.00459138563477293,0.00285156661207613
51535,51535,51535,0.00237470371518406,0.00206866077720762,NA,0.00399132830237433,0.00387089902424227,NA
51542,51542,51542,0.00278443023299958,0.00264610976464599,NA,0.00318026103269547,0.00313919069180325,NA
51547,51547,51547,0.00310309706113643,0.002443156356958,NA,0.00315037917056717,0.00359527052616633,NA
51551,51551,51551,NA,0,NA,NA,0.00410079633213397,NA
51556,51556,51556,0.00251248827025511,0.00189818940422467,NA,0.00318338100223491,0.00368381962715811,NA
51560,51560,51560,0.00215359929946185,NA,NA,0.00432813132592937,NA,NA
51562,51562,51562,0.00456826497387445,0.00194569137632641,0.00278686404130002,0.00758722285575112,0.00770368319525918,0.00741237959911584
51566,51566,51566,0.00464804863252243,0.00311640488754984,NA,0.00581300756440211,0.00418563286907039,NA
51570,51570,51570,0.0035302431319284,NA,NA,0.00761190415501116,NA,NA
51571,51571,51571,0.00401975189819246,0.0023259575984971,NA,0.00402546780382729,0.00380336084320163,NA
51572,51572,51572,0.00451777231118335,0.00285482377031671,NA,0.00658577372317708,0.00452072525501872,NA
51575,51575,51575,0.00375072416575075,0.00262523085339765,0.00284038999028773,0.00825717238439616,0.0072353868436396,0.00556872898560067
51578,51578,51578,0.00392266109062172,0.00374936332497998,NA,0.00310358635389883,0.00310737704150147,NA
51581,51581,51581,0.00287020418419091,0.00272561403944331,NA,0.00302249302075664,0.0031360576635498,NA
51586,51586,51586,0.00243791199306737,0.00351215555574294,NA,0.00814993210383308,0.00632852639422824,NA
51616,51616,51616,NA,0.00207509083464577,NA,NA,0.00416135086328296,NA
51618,51618,51618,0.0045242457199198,0.00338330401550251,0.00198122222476751,0.00497837593401342,0.00367889147088145,0.00443562481647817
51621,51621,51621,0.00356776107608011,0.00280050480080439,NA,0.0026644196801612,0.00360523707157888,NA
51633,51633,51633,0.00216740656800315,NA,NA,0.00415983259793027,NA,NA
51636,51636,51636,0.0048166785047036,NA,NA,0.00689270240141961,NA,NA
51638,51638,51638,0.00215365515679931,NA,NA,0.00582063122622778,NA,NA
51648,51648,51648,0.00503109905348002,0.00235679859652488,0.00242526450212089,0.00489076892869578,0.00489060500068586,0.00479233414792215
51654,51654,51654,0.00439452583275504,0.00430327620543423,0.00239920427014509,0.00516446397038634,0.00632525459010639,0.00402045556326512
51655,51655,51655,0.00493933548875533,0.00291686734999908,0.00303078508161401,0.00377967467578641,0.00425903536630264,0.00308145615734729
51658,51658,51658,0.00428923434857916,0.00448441628501065,0.00245084008782261,0.00381491337776801,0.00675053978175273,0.0052216136254768
51667,51667,51667,0.00150389200133333,NA,NA,0.00332979980192285,NA,NA
51672,51672,51672,0.00280793011600152,0.00270224382396267,NA,0.00438875051570862,0.00339625781329422,NA
51675,51675,51675,0.00227143214767892,0.00203048394380535,NA,0.00385057603553254,0.00377791979588386,NA
51681,51681,51681,0.00406048379314749,0.00326643204553962,0.00302671099619127,0.00607958388935167,0.00665971287949352,0.00556324286049392
51684,51684,51684,0.00238481270498651,0.00229022050227133,NA,0.00309807863709072,0.00308490711834421,NA
51689,51689,51689,0.00342163719471022,0.00370880247747447,0.00308959957046295,0.00482021759350429,0.00657549755138239,0.00478602217731939
51690,51690,51690,0.00379095224705202,0.00306517187657315,0.00204238883981033,0.00471727294859915,0.0056204717055501,0.00538642535523463
51694,51694,51694,0.00510578505146858,0.0023405266538621,0.00226421747249055,0.00591986762896876,0.00594292882035006,0.00580494456007541
61002,61002,61002,0.00357148111135575,0.00207808147646183,0.00301789103685743,0.00480345015087355,0.00553589515872648,0.00509266143390522
61008,61008,61008,0.00337448450771167,0.0021001470082676,NA,0.00352065105951901,0.00370554334663141,NA
61009,61009,61009,0.00298538152384713,0.0027035968706746,NA,0.00581444468249551,0.00426330219306075,NA
61013,61013,61013,0.00391792380125223,0.0028277425342039,0.00329271474010086,0.00867287168481279,0.00857451724365806,0.00834370794798061
61032,61032,61032,0.00239762170675593,0.0023893049359768,NA,0.00301076104961762,0.00300679179386922,NA
61033,61033,61033,NA,0.00221369545369837,NA,NA,0.00412826505212475,NA
61046,61046,61046,0.00226797062147992,0.00208885948574871,NA,0.00650210465236605,0.00647315638527727,NA
61047,61047,61047,0.00326200098808894,0.00347048090445214,NA,0.00381974818155847,0.00291956746890736,NA
61049,61049,61049,0.0037427932715341,0.00366761595402392,0.00308598046193062,0.00598470624349144,0.00614844884936858,0.004986892643794
61050,61050,61050,0.00288843944066569,0.00322591535500849,NA,0.00672845329718611,0.00478935306803276,NA
61065,61065,61065,0.0022735299228265,NA,NA,0.00299917776576305,NA,NA
61069,61069,61069,0.00284842112571328,0.00285942086241434,NA,0.00309476954890488,0.00300624507207951,NA
61070,61070,61070,0.00209502236295654,0.00208932844605691,NA,0.00301097814676041,0.00300569653708338,NA
61073,61073,61073,NA,0.00243717283068377,NA,NA,0.00299868585321438,NA
61074,61074,61074,0.00179668481749412,NA,NA,0.00341719270831315,NA,NA
61079,61079,61079,NA,0.00186118001923034,NA,NA,0.00487636568103641,NA
61089,61089,61089,0.002726113429785,0.00272932960810025,NA,0.00414269552491172,0.00334057881623182,NA
61105,61105,61105,0.00210316306801729,0.00336078308000421,NA,0.00722490642610953,0.00533622640934035,NA
61112,61112,61112,0.00229210389202431,0.00214056130661328,NA,0.00685803948982162,0.00674198177476771,NA
61114,61114,61114,0.00228414651146235,0.00352312866921803,NA,0.00429325434948281,0.00422958765142296,NA
61118,61118,61118,0.0049686930158854,0.00244441452360364,0.0028313658102797,0.00715131714920264,0.00706659356044987,0.00624811943735541
61119,61119,61119,0.00258494637763974,0.00354516359767526,0.00328846231221675,0.00590607184918655,0.0067576076608006,0.00688017332855389
61121,61121,61121,0.00310330140693419,0.00301757182516577,NA,0.00534333679784917,0.00378485029172074,NA
61122,61122,61122,0.00279059018821208,0.0024876160920522,NA,0.0048206235477782,0.00380537067905647,NA
61129,61129,61129,0.00211093645623718,0.00223562427064423,NA,0.00553143453034918,0.00535766009009263,NA
61145,61145,61145,0.0022104809025845,0.00219341734535465,NA,0.00299926885886645,0.00301814142461987,NA
61167,61167,61167,0.00390941872071517,0.00355226309945353,0.00399211381364058,0.00571164389136497,0.00486397153420088,0.00346774052173876
61177,61177,61177,0.00199940209534804,NA,NA,0.00329805546900366,NA,NA
61178,61178,61178,0.00310381124533613,0.00366806237472548,0.00306750289056222,0.00467573130581247,0.00569093174889745,0.00385894085149802
61200,61200,61200,0.0037787124181083,0.0042655377458436,NA,0.00425100051809196,0.00298323353974166,NA
61205,61205,61205,0.00397144878698003,0.0032096205727824,0.0032883104744313,0.00430675693203259,0.0064617532111441,0.00268112241482399
61206,61206,61206,0.00384913755854123,0.00285066691647467,0.00237619943310786,0.00586346589155574,0.00574928058334826,0.00539093317393036
61211,61211,61211,0.00457292321620623,0.00365275873721995,0.00304978412561932,0.00587069559107397,0.0071903064015381,0.00538413436190674
61240,61240,61240,0.003569682555139,0.00467626148934028,NA,0.00661726255075446,0.00355201141927076,NA
61244,61244,61244,0.0021849871432522,0.00282652187164409,NA,0.00456740730117197,0.00349868650249537,NA
61251,61251,61251,0.00235048665196155,0.00217191447138988,NA,0.00312620275951031,0.00315846426865542,NA
61252,61252,61252,0.00357671805866321,0.00308759073279977,NA,0.005727201789316,0.00414176874958575,NA
61261,61261,61261,0.00378271835577184,0.0031110462542333,0.00327880062245237,0.00580976967089054,0.00597400713157014,0.00490151960248564
61269,61269,61269,0.00433387061745158,0.00213336334355951,NA,0.00630701376428008,0.0039552369594521,NA
61272,61272,61272,NA,0.0026434684075492,NA,NA,0.00269825250737923,NA
61277,61277,61277,0.00237577632236266,0.00237109983132779,NA,0.00301563488716154,0.00300579442284077,NA
61287,61287,61287,0.00258904862513021,0.00323187606009085,NA,0.00473909869132123,0.00324999704061771,NA
61290,61290,61290,0.00479455094940687,0.00278414324069543,0.00272031104750911,0.00526962389567283,0.00590015981936968,0.00516634733215262
61292,61292,61292,0.0021645740329784,0.00202961044874056,NA,0.00353686568384812,0.00353656715974113,NA
61293,61293,61293,0.00354108568738686,0.00255154641280911,0.00273448931462751,0.00550773915275357,0.00566357772453953,0.00539693534479059
61294,61294,61294,0.00278074306458298,0.0033749660237291,NA,0.00670280361095803,0.00474048680847798,NA
61298,61298,61298,0.00219286273459932,0.00209237360773352,NA,0.00499726064684963,0.00493925808055275,NA
61317,61317,61317,0.0038268066944049,0.00360197201580285,0.00210253290300157,0.00486000476081385,0.00592775134042576,0.00467801489878042
61318,61318,61318,0.00199958027965204,0.00199958027965204,NA,0.00320923059345703,0.00320923059345703,NA
61321,61321,61321,0.00363368993189847,0.00341107023571519,0.0028595995968477,0.0074235411756463,0.00684957589987867,0.00632337824552169
61322,61322,61322,0.00352251069375293,0.00364613414539381,0.00233066753686043,0.00523668747807165,0.0073827664818504,0.00570358108310116
61327,61327,61327,NA,0.0056826194682508,NA,NA,0.00601746673708528,NA
61336,61336,61336,0.00165305141279155,0.00255105061724253,NA,0.0036933760373761,0.00325115710102571,NA
61348,61348,61348,0.002516370081115,0.00326128029515858,NA,0.00397301462585047,0.00314138702219125,NA
61353,61353,61353,0.00345577183155715,0.00153716714635026,NA,0.00174300517578884,0.00438737883726755,NA
61355,61355,61355,0.00237521428696759,0.00276324629509788,NA,0.00465423681342878,0.00413356967465572,NA
61359,61359,61359,0.00232364267379085,0.00232326951617146,NA,0.00341542909912131,0.00293586130430973,NA
61365,61365,61365,0.00306723580096719,0.00236367902578382,0.00291456457927051,0.00558019997373322,0.00570359242867003,0.00530824137737989
61367,61367,61367,0.00409696837678094,0.00285487219527742,0.00256717660310861,0.00579981759884665,0.00569146467970867,0.00501539027221965
61372,61372,61372,0.00212394491032251,0.00195261880322644,NA,0.00349416391402486,0.00362892276038116,NA
61376,61376,61376,0.00286663960841805,0.00203453259790641,NA,0.00394926119740105,0.0038612559023159,NA
61391,61391,61391,0.00200269997418116,0.00199921764260667,NA,0.00338957299013963,0.00338964797888421,NA
61394,61394,61394,0.00224575922480813,NA,NA,0.00299926124481521,NA,NA
61395,61395,61395,0.00335533461188041,0.00300971493799497,0.00257690309350297,0.00445703666892842,0.00661007022198106,0.00536510741504241
61409,61409,61409,0.00235985210010043,0.00237721599391465,NA,0.00348864785715492,0.00305609156162994,NA
61424,61424,61424,0.0020329852667608,NA,NA,0.00349542849117284,NA,NA
61431,61431,61431,0.00402679069905994,0.00178036448709092,NA,0.00666870376770154,0.0045630299168499,NA
61436,61436,61436,0.00249486835991277,0.00415237187445312,NA,0.00718201561728644,0.00409749045522042,NA
61437,61437,61437,0.00147888420009766,NA,NA,0.00389068525324382,NA,NA
61440,61440,61440,NA,0.00358279294130145,0.002303006406594,NA,0.00364108339800045,0.00408505480578848
61443,61443,61443,0.00233859731947084,0.0022120546270779,NA,0.0063356526038178,0.00621041126547458,NA
61445,61445,61445,0,NA,NA,0.00174594713293155,NA,NA
61451,61451,61451,0.00237231979502209,0.00193831304924485,NA,0.00379787274124468,0.00388395706091837,NA
61456,61456,61456,0.00318404512597886,0.00238835587385947,NA,0.00455517782690064,0.00356578163938959,NA
61464,61464,61464,0.00213177168740725,0.00201901122107939,NA,0.00384439492105233,0.00380756098066692,NA
61466,61466,61466,0.00214559346453114,0.00219107088765784,NA,0.00396879636620315,0.00372002081660913,NA
61471,61471,61471,0.00313065960694648,0.00326968113949747,NA,0.00378868986935506,0.00400295230366039,NA
61474,61474,61474,0.00407727897313862,0.00225495777688917,NA,0.00524531127692528,0.00455213261003416,NA
61476,61476,61476,0.00243670554314665,0.00300848350548388,NA,0.00828097079610383,0.00682336832203649,NA
61477,61477,61477,0.00329014430040911,0.003474862198721,NA,0.00592266121140295,0.00375397739581915,NA
61480,61480,61480,0.00367666410820931,0.00337930325336318,0.00352210696151982,0.0055180064318148,0.00514364273264466,0.00469158744342484
61483,61483,61483,0.00378482434093745,0.00397139366645161,0.00184340984738285,0.00400597880330098,0.00465012206874098,0.00445481911844883
61484,61484,61484,0.002,0.002,NA,0.003,0.003,NA
61487,61487,61487,0.00256938200043855,0.00256399353538917,NA,0.00300841469934793,0.00300596783000589,NA
61489,61489,61489,0.00391489870691219,0.00375014607973705,0.0032866752075109,0.0042780307836812,0.00730036900643842,0.00574421472755283
61497,61497,61497,0.00358044908596111,0.00236667093128542,NA,0.00461569888993838,0.00427472021714849,NA
61505,61505,61505,NA,0.00441229102917347,NA,NA,0.00408540905765256,NA
61506,61506,61506,0.0033588742218985,0.00248254450663119,0.00317311723747578,0.00546056961662938,0.0055164796734786,0.00440176508028196
61514,61514,61514,0.00247395458575505,0.00408952634201427,NA,0.00488356271835157,0.00473149507642489,NA
61516,61516,61516,NA,0.00225598175151792,NA,NA,0.00371521223179031,NA
61523,61523,61523,0.00430178042094527,0.00410814340171441,NA,0.00315567133099137,0.0031694045159464,NA
61527,61527,61527,0.00309834332541962,NA,NA,0.00248723716917754,NA,NA
61540,61540,61540,0.00140802202469333,NA,NA,0.00385658180201389,NA,NA
61541,61541,61541,0.00296427712890494,0.00270407038548051,NA,0.00460888773678307,0.00358089511530412,NA
61548,61548,61548,0.00385623586119829,0.002879914447314,0.00351956384074227,0.00576411499272363,0.00593477557081712,0.00483862544236268
61549,61549,61549,0.0021343677653592,0.00200382816080175,NA,0.00337023210265905,0.00336573853867882,NA
61550,61550,61550,0.00296918303462982,0.00281286178148793,NA,0.00617079950572585,0.00448688901012448,NA
61552,61552,61552,0.00228039636345903,0.00281828177135815,NA,0.00468169402922935,0.00413302120750636,NA
61553,61553,61553,0.00271682832263016,0.0041191601321201,NA,0.00429161113274703,0.00284851886242866,NA
61555,61555,61555,0.00373915456330215,0.00312111669107855,0.00356661779218232,0.00616085108759559,0.00618246952899329,0.00527980757583507
61560,61560,61560,0.00233159192910737,0.00227318145079105,NA,0.00342429476836305,0.00344040640704924,NA
61573,61573,61573,0.00141044858030437,NA,NA,0.00455542729837075,NA,NA
61576,61576,61576,0.00373958041187738,0.00205875875681554,NA,0.00273814608191268,0.00387286126510813,NA
61582,61582,61582,0.00312908823057922,0.00273685074715541,0.00226196188053965,0.00582630860511891,0.00657540398752221,0.00662068454989855
61584,61584,61584,0.00223270721843582,0.00223153217744198,NA,0.00302507307856645,0.00300507635271098,NA
61585,61585,61585,NA,0.002875896999965,NA,NA,0.00309337507242987,NA
61587,61587,61587,0.00203436025867455,NA,NA,0.00299989671264927,NA,NA
61593,61593,61593,0.00216267179440802,NA,NA,0.00416675597228316,NA,NA
61595,61595,61595,0.00384091114127697,0.00274271249753137,0.00352404072509158,0.00483825095105793,0.00610927963580823,0.00402145342089939
61596,61596,61596,0.00384060567461086,0.0026296011852624,0.00293300069830917,0.00493420203231016,0.00495770217424177,0.00377541208438787
61598,61598,61598,0.00215942870308712,0.00202560732575831,NA,0.0039745566391861,0.00390231084789041,NA
61601,61601,61601,0.00375854530077492,0.00269661498339107,0.00416625703084763,0.0072278200780004,0.00694438365526025,0.00586641100166365
61610,61610,61610,0.00252310405226643,0.00256528729652504,NA,0.00505245234171292,0.00439138827871641,NA
61613,61613,61613,0.00349698604923515,0.00342493876455822,NA,0.00368861026578363,0.00305473207189108,NA
61617,61617,61617,0.00209892453473899,0.00197815047783118,NA,0.00412319184067502,0.00422923160661344,NA
61620,61620,61620,0.00273299302377882,0.00166764957886905,NA,0.00319987541485755,0.00417661627790455,NA
61621,61621,61621,0.00216572933928192,0.00203863331834143,NA,0.00381374567623905,0.00373615855093219,NA
61624,61624,61624,0.00252168882206248,0.00281107221352073,NA,0.00576295361851456,0.00446271117401375,NA
61629,61629,61629,0.00105601187290853,NA,NA,0.00258974464043097,NA,NA
61634,61634,61634,0.00130052436801598,NA,NA,0.0031420791407327,NA,NA
61636,61636,61636,0.00309024246105507,0.00200823129056063,NA,0.00436919388567867,0.00410724103645837,NA
61639,61639,61639,0.00361836254454198,0.00324667095587406,0.00309313272845829,0.00549814026312665,0.00550804665941616,0.00447474531649058
61651,61651,61651,0.00347903955855317,0.00173653125535835,0.0049475631154542,0.00662217122102348,0.00685355729644302,0.0090078068617394
61669,61669,61669,0.00217311138117709,0.00207339553100594,NA,0.00379782558003568,0.00370760725342671,NA
61673,61673,61673,0.00336583559550258,0.0026433566669593,0.00283019280575171,0.00488100032569874,0.006209118331245,0.00465260039188897
61685,61685,61685,0.00282587190732111,0.00293048547983231,NA,0.00310389287729451,0.0030089978339972,NA
61693,61693,61693,0.00488604595727551,0.00326299303658718,0.00285847399065857,0.00492591529988204,0.00521631192135022,0.0037654779018101
61697,61697,61697,0.00430175837294846,0.00309976886217669,0.00363871487609878,0.00545598473476986,0.00577087145098471,0.00465084550172773
61718,61718,61718,0.00251530826539981,0.0020596919864816,NA,0.00292231739827877,0.00345582039752235,NA
61724,61724,61724,0.00393268602154429,0.00240730051204543,0.00291877436388494,0.00446806424691596,0.00672875332670314,0.0051104842874175
61731,61731,61731,0.00215749416662995,0.00215051407254228,NA,0.00300663387165998,0.00301815592611958,NA
61737,61737,61737,0.00291134363466866,0.00288543635619077,0.00311595602184188,0.00570000886577966,0.00565456064508976,0.00619003244103086
