"ID","i","parity","kb","kp","tb","te","BCSm","Pmax","opt"
71141,694,3,NA,NA,NA,NA,3.5,2,0.488157029325844
71143,695,1,0.00483991427045701,0.00628372202188874,62,181,3.5,2,0.423752751054259
71143,695,2,0.00304461627028268,0.00494250623447285,434,670,3.5,2,0.423752751054259
71143,695,3,NA,NA,NA,NA,3.5,2,0.423752751054259
71156,696,1,0.00311644721920521,0.00375865053018452,0,259,3.5,2,0.706322276771498
71156,696,2,0.00345477398148185,0.00589369955569811,408,631,3.5,2,0.706322276771498
71156,696,3,0.0021113993685471,0.00491675172550673,778,943,3.5,2,0.706322276771498
71157,697,1,0.00220999142804219,0.00430088692676536,51,227,3.5,2,0.480820983264133
71157,697,2,0.00250994539604896,0.0036499461397432,480,563,3.5,2,0.480820983264133
71157,697,3,NA,NA,NA,NA,3.5,2,0.480820983264133
71163,698,1,0.00246360145492351,0.00440037846631067,0,219,3.5,2,0.277085352493745
71163,698,2,0.00237840819269111,0.00388315016225523,402,567,3.5,2,0.277085352493745
71163,698,3,NA,NA,NA,NA,3.5,2,0.277085352493745
71169,699,1,0.00289019064546854,0.00299732407621603,0,194,3.5,2,0.430652583525878
71169,699,2,0.00289019064546854,0.00299732407621603,351,512,3.5,2,0.430652583525878
71169,699,3,NA,NA,NA,NA,3.5,2,0.430652583525878
71174,700,1,0.00314763531815567,0.00417077334183624,85,264,3.5,2,0.297761313366176
71174,700,2,0.00209038618943104,0.0040621913653161,401,558,3.5,2,0.297761313366176
71174,700,3,NA,NA,NA,NA,3.5,2,0.297761313366176
71184,701,1,0.00199978042655565,0.00363306430812411,48,310,3.5,2,0.355709889760181
71184,701,2,NA,NA,NA,NA,3.5,2,0.355709889760181
71184,701,3,NA,NA,NA,NA,3.5,2,0.355709889760181
71208,702,1,0.00310217290843103,0.00508843846828706,85,245,3.5,2,0.523968015165847
71208,702,2,NA,NA,NA,NA,3.5,2,0.523968015165847
71208,702,3,0.00198230980496839,0.00511456858364637,796,942,3.5,2,0.523968015165847
71215,703,1,0.00287875184088474,0.00299735846398046,0,258,3.5,2,0.440929909090365
71215,703,2,0.00285849979862147,0.00299735846266138,418,499,3.5,2,0.440929909090365
71215,703,3,NA,NA,NA,NA,3.5,2,0.440929909090365
71228,704,1,0.00285664157805217,0.00495303502556401,0,225,3.5,2,0.436519171279073
71228,704,2,0.00334921559894393,0.0033271886089459,388,670,3.5,2,0.436519171279073
71228,704,3,NA,NA,NA,NA,3.5,2,0.436519171279073
71230,705,1,NA,NA,NA,NA,3.5,2,0.178249778141484
71230,705,2,0.0020274099343753,0.00371996964613378,373,528,3.5,2,0.178249778141484
71230,705,3,NA,NA,NA,NA,3.5,2,0.178249778141484
71235,706,1,NA,NA,NA,NA,3.5,2,0.327091981398706
71235,706,2,0.00521094852307675,0.00520525554528262,400,670,3.5,2,0.327091981398706
71235,706,3,NA,NA,NA,NA,3.5,2,0.327091981398706
71238,707,1,0.00212767156647608,0.00475611561779756,0,194,4,2,0.632720259988654
71238,707,2,0.00375484481265074,0.00302675815397933,455,624,4,2,0.632720259988654
71238,707,3,NA,NA,NA,NA,4,2,0.632720259988654
71241,708,1,0.00416414642809847,0.00639290401128967,19,296,4,2,0.888425657884108
71241,708,2,0.00400038433085477,0.00952511287934554,445,599,4,2,0.888425657884108
71241,708,3,0.00383306269420927,0.00472599282490427,730,970,4,2,0.888425657884108
71242,709,1,0.00384990983446806,0.00438327811090679,9,294,3.5,2,0.448163130594273
71242,709,2,0.00489347624616939,0.00419855500671525,378,670,3.5,2,0.448163130594273
71242,709,3,NA,NA,NA,NA,3.5,2,0.448163130594273
71251,710,1,0.00204617017561849,0.00319384741167663,0,247,3.5,2,0.522832921028997
71251,710,2,0.00199951755255492,0.00324050003469224,443,585,3.5,2,0.522832921028997
71251,710,3,NA,NA,NA,NA,3.5,2,0.522832921028997
71252,711,1,0.0012402736797534,0.00597611535867085,30,227,4,2,0.449840845728857
71252,711,2,0.00337226964505614,0.00569816590324778,442,578,4,2,0.449840845728857
71252,711,3,NA,NA,NA,NA,4,2,0.449840845728857
71255,712,1,0.002329247715683,0.00428626302284767,82,242,3.5,2,0.316176719452993
71255,712,2,0.00352364800163569,0.00419106455027242,432,566,3.5,2,0.316176719452993
71255,712,3,NA,NA,NA,NA,3.5,2,0.316176719452993
71257,713,1,0.00225344463468035,0.00300099450282533,0,265,3.5,2,0.443094664896638
71257,713,2,0.00215660358214106,0.00306307084022346,399,566,3.5,2,0.443094664896638
71257,713,3,NA,NA,NA,NA,3.5,2,0.443094664896638
71259,714,1,NA,NA,NA,NA,3.5,2,0.279550680995323
71259,714,2,0.00272294307706007,0.00306755217595386,398,670,3.5,2,0.279550680995323
71259,714,3,NA,NA,NA,NA,3.5,2,0.279550680995323
71260,715,1,0.00279673347955112,0.00409611818579142,25,298,3.5,2,0.475655356931103
71260,715,2,0.00281182373346829,0.00325858651982131,484,583,3.5,2,0.475655356931103
71260,715,3,NA,NA,NA,NA,3.5,2,0.475655356931103
71263,716,1,0.00502205552129431,0.00753682701827893,23,165,3.5,2,0.47649074044917
71263,716,2,0.00278682770856482,0.00548157800928252,421,551,3.5,2,0.47649074044917
71263,716,3,NA,NA,NA,NA,3.5,2,0.47649074044917
71273,717,1,0.00298023483773209,0.00304852729389855,76,280,3.5,2,0.397525748426793
71273,717,2,0.00260892990153921,0.00341139838736392,384,545,3.5,2,0.397525748426793
71273,717,3,NA,NA,NA,NA,3.5,2,0.397525748426793
71275,718,1,NA,NA,NA,NA,3.5,2,0.304613413461032
71275,718,2,0.00350458394209822,0.00300196847314757,392,589,3.5,2,0.304613413461032
71275,718,3,NA,NA,NA,NA,3.5,2,0.304613413461032
71277,719,1,0.00191029804609724,0.00304285884356173,0,197,3.5,2,0.301308148204383
71277,719,2,NA,NA,NA,NA,3.5,2,0.301308148204383
71277,719,3,NA,NA,NA,NA,3.5,2,0.301308148204383
71279,720,1,0.00133419034733516,0.00585404819047066,13,186,4,2,0.257870739872404
71279,720,2,NA,NA,NA,NA,4,2,0.257870739872404
71279,720,3,NA,NA,NA,NA,4,2,0.257870739872404
71281,721,1,0.00428045501344798,0.00614614664475841,56,187,3.5,2,0.621910832129138
71281,721,2,0.00217851424858682,0.0065633832758813,433,555,3.5,2,0.621910832129138
71281,721,3,NA,NA,NA,NA,3.5,2,0.621910832129138
71282,722,1,0.00357558976093579,0.00290833187154942,0,221,3.5,2,0.450523366099263
71282,722,2,0.00224899734871974,0.00413031092828304,435,618,3.5,2,0.450523366099263
71282,722,3,NA,NA,NA,NA,3.5,2,0.450523366099263
71283,723,1,0.00500810149634199,0.00610159889811511,81,226,3.5,2,0.629671180829381
71283,723,2,0.00262044714514789,0.00357794791120773,445,616,3.5,2,0.629671180829381
71283,723,3,NA,NA,NA,NA,3.5,2,0.629671180829381
71293,724,1,0.00525114750264023,0.00697389716224356,18,283,3.5,2,0.46178316604598
71293,724,2,0.00151306787680865,0.00341839632424133,444,589,3.5,2,0.46178316604598
71293,724,3,NA,NA,NA,NA,3.5,2,0.46178316604598
71311,725,1,NA,NA,NA,NA,3.5,2,0.321984763417946
71311,725,2,0.00199966721451853,0.00316589356251145,407,593,3.5,2,0.321984763417946
71311,725,3,NA,NA,NA,NA,3.5,2,0.321984763417946
71319,726,1,NA,NA,NA,NA,3.5,2,0.468373780248201
71319,726,2,0.00222342923282369,0.00436408864865632,449,563,3.5,2,0.468373780248201
71319,726,3,NA,NA,NA,NA,3.5,2,0.468373780248201
71322,727,1,0.00235090292939993,0.00300603545916283,0,286,3.5,2,0.417995319208625
71322,727,2,0.00234306349927608,0.00304555493857271,415,567,3.5,2,0.417995319208625
71322,727,3,NA,NA,NA,NA,3.5,2,0.417995319208625
71323,728,1,0.0020989152612509,0.00344218312200072,0,235,3.5,2,0.443441663824963
71323,728,2,0.00200181457604909,0.00348253203832488,453,581,3.5,2,0.443441663824963
71323,728,3,NA,NA,NA,NA,3.5,2,0.443441663824963
71325,729,1,0.00389017048978048,0.00707069847288356,25,243,3.5,2,0.668397466549251
71325,729,2,0.00408205071209895,0.00641747086892687,439,585,3.5,2,0.668397466549251
71325,729,3,0.00398564456048328,0.00538457300283536,747,970,3.5,2,0.668397466549251
71332,730,1,0.00385330518383116,0.00270454433512173,0,210,3.5,2,0.339026242217749
71332,730,2,0.00233137850617326,0.00318221358250865,314,417,3.5,2,0.339026242217749
71332,730,3,NA,NA,NA,NA,3.5,2,0.339026242217749
71338,731,1,0.00304303841687648,0.00496586849610596,0,224,3.5,2,0.386623089616823
71338,731,2,0.00423788294881075,0.00235752335067852,456,564,3.5,2,0.386623089616823
71338,731,3,NA,NA,NA,NA,3.5,2,0.386623089616823
71341,732,1,0.00322798828027037,0.00593883101090718,28,178,3.5,2,0.529445499980495
71341,732,2,0.00339018314667257,0.00368204742204315,469,640,3.5,2,0.529445499980495
71341,732,3,NA,NA,NA,NA,3.5,2,0.529445499980495
71343,733,1,0.00150490728404124,0.00282407502113931,0,202,3.5,2,0.339064112475252
71343,733,2,NA,NA,NA,NA,3.5,2,0.339064112475252
71343,733,3,NA,NA,NA,NA,3.5,2,0.339064112475252
71345,734,1,NA,NA,NA,NA,3.5,2,0.237188670853122
71345,734,2,0.00352254966371184,0.00302272844180847,360,567,3.5,2,0.237188670853122
71345,734,3,NA,NA,NA,NA,3.5,2,0.237188670853122
71354,735,1,0.0021914312686761,0.00692949733115984,0,217,4,2,0.475493207056314
71354,735,2,0.00306128102712804,0.00683787162783123,375,670,4,2,0.475493207056314
71354,735,3,NA,NA,NA,NA,4,2,0.475493207056314
71358,736,1,0.00350662675107332,0.00564692176002244,18,193,3.5,2,0.598201424735807
71358,736,2,0.00190822241406976,0.00277646796286007,449,589,3.5,2,0.598201424735807
71358,736,3,NA,NA,NA,NA,3.5,2,0.598201424735807
71363,737,1,0.00399276171739347,0.00435756063575449,0,284,3.5,2,0.59864573150419
71363,737,2,NA,NA,NA,NA,3.5,2,0.59864573150419
71363,737,3,0.0040088137270899,0.0027138100607925,788,1030,3.5,2,0.59864573150419
71366,738,1,0.00541870125751782,0.00584708707693928,26,278,3.5,2,0.490746203132062
71366,738,2,0.00225030696596961,0.00348244122083112,408,541,3.5,2,0.490746203132062
71366,738,3,NA,NA,NA,NA,3.5,2,0.490746203132062
71370,739,1,0.0036380605323545,0.00772883374289316,32,265,4,2,0.812654875790954
71370,739,2,0.00314611100307358,0.00339207688874542,458,637,4,2,0.812654875790954
71370,739,3,NA,NA,NA,NA,4,2,0.812654875790954
71375,740,1,NA,NA,NA,NA,3.5,2,0.450830139112316
71375,740,2,0.0053951350600835,0.00750780689785812,386,670,3.5,2,0.450830139112316
71375,740,3,NA,NA,NA,NA,3.5,2,0.450830139112316
71381,741,1,NA,NA,NA,NA,4,2,0.858414888595775
71381,741,2,0.00351525841929644,0.00766290027894518,390,592,4,2,0.858414888595775
71381,741,3,0.00274345065071581,0.00515516159904409,729,927,4,2,0.858414888595775
71387,742,1,NA,NA,NA,NA,3.5,2,0.307018408741937
71387,742,2,0.00416210927881941,0.00549171419167509,389,670,3.5,2,0.307018408741937
71387,742,3,NA,NA,NA,NA,3.5,2,0.307018408741937
71391,743,1,0.00401310918550657,0.00570778542998472,0,195,3.5,2,0.673070386835865
71391,743,2,0.00393443599980705,0.00326600892725041,440,670,3.5,2,0.673070386835865
71391,743,3,NA,NA,NA,NA,3.5,2,0.673070386835865
71393,744,1,0.00401668776650521,0.00341361660951073,64,201,3.5,2,0.487765687818641
71393,744,2,NA,NA,NA,NA,3.5,2,0.487765687818641
71393,744,3,0.00113578991665377,0.00387372784610259,720,907,3.5,2,0.487765687818641
71394,745,1,0.00417714593930311,0.00714123170736981,51,215,4,2,0.527769375245832
71394,745,2,0.0019502820595296,0.00440942325612522,445,670,4,2,0.527769375245832
71394,745,3,NA,NA,NA,NA,4,2,0.527769375245832
71397,746,1,0.00369717360788453,0.00670554617438456,17,169,3.5,2,0.608133934889223
71397,746,2,0.00581949565294399,0.00488331622908424,459,607,3.5,2,0.608133934889223
71397,746,3,0.00436525896076075,0.00420353651577639,772,1030,3.5,2,0.608133934889223
71402,747,1,NA,NA,NA,NA,3.5,2,0.50506808336155
71402,747,2,0.00199855859774235,0.00371853902543878,402,522,3.5,2,0.50506808336155
71402,747,3,NA,NA,NA,NA,3.5,2,0.50506808336155
71412,748,1,NA,NA,NA,NA,3.5,2,0.203614959789664
71412,748,2,0.00234541432253796,0.00299896168039436,377,527,3.5,2,0.203614959789664
71412,748,3,NA,NA,NA,NA,3.5,2,0.203614959789664
71414,749,1,0.00215202657965579,0.00389313233462385,0,234,3.5,2,0.534660236334236
71414,749,2,0.0020312074671302,0.00384567690906786,468,581,3.5,2,0.534660236334236
71414,749,3,NA,NA,NA,NA,3.5,2,0.534660236334236
71416,750,1,NA,NA,NA,NA,3.5,2,0.239406697791205
71416,750,2,0.00319731891817304,0.00309996059617168,424,544,3.5,2,0.239406697791205
71416,750,3,NA,NA,NA,NA,3.5,2,0.239406697791205
71425,751,1,0.00448468232810672,0.00713998660896093,38,191,3.5,2,0.500968909292164
71425,751,2,NA,NA,NA,NA,3.5,2,0.500968909292164
71425,751,3,0.00204571447362595,0.00413770210675267,780,933,3.5,2,0.500968909292164
71435,752,1,0.0025510844910162,0.00299834343339374,4,211,3.5,2,0.324168596397601
71435,752,2,NA,NA,NA,NA,3.5,2,0.324168596397601
71435,752,3,NA,NA,NA,NA,3.5,2,0.324168596397601
71438,753,1,NA,NA,NA,NA,3.5,2,0.22525311895598
71438,753,2,0.00199892461007142,0.00353608187939768,408,564,3.5,2,0.22525311895598
71438,753,3,NA,NA,NA,NA,3.5,2,0.22525311895598
71439,754,1,0.00302637658001609,0.0030025056803557,0,251,3.5,2,0.485990244880733
71439,754,2,0.00281757528289665,0.0032851837381719,388,523,3.5,2,0.485990244880733
71439,754,3,NA,NA,NA,NA,3.5,2,0.485990244880733
71441,755,1,0.00213748413187052,0.00685795199665135,18,288,4,2,0.583409690483616
71441,755,2,0.00293948313984855,0.00559008665337318,473,572,4,2,0.583409690483616
71441,755,3,NA,NA,NA,NA,4,2,0.583409690483616
71444,756,1,0.00279843695173371,0.00351222201770832,17,257,3.5,2,0.349043052297332
71444,756,2,0.00235251485111785,0.00355174090409106,440,580,3.5,2,0.349043052297332
71444,756,3,NA,NA,NA,NA,3.5,2,0.349043052297332
71446,757,1,0.00249285773665425,0.00301513531252658,0,233,3.5,2,0.307898328839914
71446,757,2,0.00233221207244939,0.00312132753442731,391,539,3.5,2,0.307898328839914
71446,757,3,NA,NA,NA,NA,3.5,2,0.307898328839914
71450,758,1,0.00494036047451369,0.00660125484456722,72,189,3.5,2,0.617316082346923
71450,758,2,0.00472704357650425,0.0108238212234255,432,575,3.5,2,0.617316082346923
71450,758,3,0.00217224428493897,0.00469009948194981,720,887,3.5,2,0.617316082346923
71453,759,1,0.00419643319090113,0.00844513241814619,67,191,4,2,0.539927268796613
71453,759,2,0.00242161501499049,0.00618961150444684,438,605,4,2,0.539927268796613
71453,759,3,NA,NA,NA,NA,4,2,0.539927268796613
71455,760,1,0.00373414677491604,0.00456653647037747,0,263,3.5,2,0.512799669212407
71455,760,2,0.00334030820852461,0.00628431415068829,390,521,3.5,2,0.512799669212407
71455,760,3,0.00313844909369647,0.00385095992974156,792,958,3.5,2,0.512799669212407
71460,761,1,0.00364536659722676,0.00512270421770468,18,195,3.5,2,0.425196562076041
71460,761,2,0.0030108911213098,0.00429621772829842,426,581,3.5,2,0.425196562076041
71460,761,3,NA,NA,NA,NA,3.5,2,0.425196562076041
71465,762,1,0.00343479991662652,0.00489653657710069,12,179,3.5,2,0.499091410779304
71465,762,2,0.00351779633298445,0.00328986187179006,450,610,3.5,2,0.499091410779304
71465,762,3,NA,NA,NA,NA,3.5,2,0.499091410779304
71469,763,1,0.00321823693657719,0.00266923554260314,0,283,3.5,2,0.406264366265362
71469,763,2,0.00210040634241932,0.00383217393089301,445,670,3.5,2,0.406264366265362
71469,763,3,NA,NA,NA,NA,3.5,2,0.406264366265362
71481,764,1,0.00397744542827012,0.00394490462632901,0,259,3.5,2,0.556556488930126
71481,764,2,0.00435681339039047,0.0026648463855645,430,631,3.5,2,0.556556488930126
71481,764,3,NA,NA,NA,NA,3.5,2,0.556556488930126
71485,765,1,0.00405162600775096,0.00556366836281926,79,272,3.5,2,0.500682338783999
71485,765,2,0.00263961070236303,0.00394862257903703,454,624,3.5,2,0.500682338783999
71485,765,3,NA,NA,NA,NA,3.5,2,0.500682338783999
71486,766,1,0.00337805032810567,0.00488786018346455,0,184,4,2,0.642563505088436
71486,766,2,0.00102697789294225,0.00618799931698,434,564,4,2,0.642563505088436
71486,766,3,NA,NA,NA,NA,4,2,0.642563505088436
71494,767,1,0.00212558028020618,0.0041593614887397,28,242,4,2,0.435828978186244
71494,767,2,0.00203870369753823,0.00419212667542965,379,548,4,2,0.435828978186244
71494,767,3,NA,NA,NA,NA,4,2,0.435828978186244
71502,768,1,0.00333121348315512,0.00333720755766662,34,181,3.5,2,0.421261853221496
71502,768,2,0.00245091610477552,0.00374943253201207,444,633,3.5,2,0.421261853221496
71502,768,3,NA,NA,NA,NA,3.5,2,0.421261853221496
71505,769,1,NA,NA,NA,NA,4,2,1.03664247042882
71505,769,2,0.00396112919502369,0.00876763516365279,448,613,4,2,1.03664247042882
71505,769,3,0.0024785788320806,0.00550866727404545,731,956,4,2,1.03664247042882
71507,770,1,0.0043762972286348,0.00616926647814689,28,216,3.5,2,0.448462014945797
71507,770,2,0.00258955240409505,0.00438450446166998,427,568,3.5,2,0.448462014945797
71507,770,3,NA,NA,NA,NA,3.5,2,0.448462014945797
71508,771,1,0.00429302573444501,0.00666631791364991,28,245,3.5,2,0.532560893080233
71508,771,2,0.00264448916194097,0.00410953332667109,442,617,3.5,2,0.532560893080233
71508,771,3,NA,NA,NA,NA,3.5,2,0.532560893080233
71512,772,1,0.0023405130389554,0.00424752497251487,0,182,4,2,0.601723933011532
71512,772,2,0.00224673615168355,0.00384240663816317,456,627,4,2,0.601723933011532
71512,772,3,NA,NA,NA,NA,4,2,0.601723933011532
71513,773,1,0.00351667573716655,0.00704508883110603,53,234,4,2,0.653509694880947
71513,773,2,0.0022510168162096,0.00535550619605908,446,602,4,2,0.653509694880947
71513,773,3,NA,NA,NA,NA,4,2,0.653509694880947
71516,774,1,0.0029022005526454,0.00453244053306527,28,209,3.5,2,0.356701920741123
71516,774,2,0.00202658135669289,0.00437840116181402,425,566,3.5,2,0.356701920741123
71516,774,3,NA,NA,NA,NA,3.5,2,0.356701920741123
71520,775,1,0.00264873706603272,0.00313608824692165,91,292,3.5,2,0.283552301595388
71520,775,2,0.00181232939455509,0.00385124012503514,464,585,3.5,2,0.283552301595388
71520,775,3,NA,NA,NA,NA,3.5,2,0.283552301595388
71533,776,1,0.00364766504608517,0.00492931318496317,23,168,3.5,2,0.3428106491895
71533,776,2,0.00163922509797529,0.00516335320150084,424,560,3.5,2,0.3428106491895
71533,776,3,NA,NA,NA,NA,3.5,2,0.3428106491895
71536,777,1,0.00219951736399934,0.0035113564712181,0,219,3.5,2,0.580665846285251
71536,777,2,0.00181831008209843,0.00421116510407862,472,574,3.5,2,0.580665846285251
71536,777,3,NA,NA,NA,NA,3.5,2,0.580665846285251
71540,778,1,NA,NA,NA,NA,3.5,2,0.236247790030171
71540,778,2,0.00200000000000108,0.003,431,574,3.5,2,0.236247790030171
71540,778,3,NA,NA,NA,NA,3.5,2,0.236247790030171
71548,779,1,0.00436483973464693,0.00672617491276551,69,227,3.5,2,0.421577521124966
71548,779,2,0.00219019655825034,0.00435665222442091,384,524,3.5,2,0.421577521124966
71548,779,3,NA,NA,NA,NA,3.5,2,0.421577521124966
71549,780,1,0.0031641392649392,0.00786200607590674,0,173,4,2,0.792143855593626
71549,780,2,0.00564879051945884,0.00761400505052993,452,580,4,2,0.792143855593626
71549,780,3,0.00105214297792738,0.00564764358126251,723,925,4,2,0.792143855593626
71550,781,1,0.00501028931857644,0.00682813216679399,67,209,3.5,2,0.479887121571426
71550,781,2,0.00246355227353587,0.00487587912296114,433,581,3.5,2,0.479887121571426
71550,781,3,NA,NA,NA,NA,3.5,2,0.479887121571426
71559,782,1,0.00388396552763194,0.00622686949698971,38,204,3.5,2,0.406275050990498
71559,782,2,0.00305256745835596,0.00375248914490832,437,584,3.5,2,0.406275050990498
71559,782,3,NA,NA,NA,NA,3.5,2,0.406275050990498
71560,783,1,0.00422521066978524,0.00541966849307941,12,179,3.5,2,0.501719808912949
71560,783,2,0.00261386950153036,0.00580287654563053,418,567,3.5,2,0.501719808912949
71560,783,3,NA,NA,NA,NA,3.5,2,0.501719808912949
71562,784,1,0.0027420612154559,0.00310818920049934,72,259,3.5,2,0.333629219865316
71562,784,2,0.00235695987684517,0.00336062407843491,391,531,3.5,2,0.333629219865316
71562,784,3,NA,NA,NA,NA,3.5,2,0.333629219865316
71580,785,1,0.00329030748780665,0.00363766099694145,0,178,3.5,2,0.42660139319765
71580,785,2,0.00384899381538431,0.00311545678006987,362,670,3.5,2,0.42660139319765
71580,785,3,NA,NA,NA,NA,3.5,2,0.42660139319765
71583,786,1,NA,NA,NA,NA,3.5,2,0.196426698896323
71583,786,2,0.00401040944464553,0.003048512237278,404,571,3.5,2,0.196426698896323
71583,786,3,NA,NA,NA,NA,3.5,2,0.196426698896323
71587,787,1,0.00247494759986481,0.00641746766546335,0,206,4,2,0.649547783224658
71587,787,2,0.00497690912351548,0.00328150510909612,449,670,4,2,0.649547783224658
71587,787,3,NA,NA,NA,NA,4,2,0.649547783224658
71594,788,1,0.00219615447204292,0.00384474546129127,0,217,3.5,2,0.380592864417327
71594,788,2,0.00211515212469444,0.00368393639947966,441,581,3.5,2,0.380592864417327
71594,788,3,NA,NA,NA,NA,3.5,2,0.380592864417327
71596,789,1,NA,NA,NA,NA,3.5,2,0.221710416408087
71596,789,2,0.00385276467219619,0.00460075729727313,387,670,3.5,2,0.221710416408087
71596,789,3,NA,NA,NA,NA,3.5,2,0.221710416408087
71645,790,1,0.002,0.003,20,219,3.5,2,0.337169856863033
71645,790,2,0.002,0.003,457,595,3.5,2,0.337169856863033
71645,790,3,NA,NA,NA,NA,3.5,2,0.337169856863033
71666,791,1,0.00212020822258952,0.00378436250588923,15,198,3.5,2,0.303508022601268
71666,791,2,0.00202490834398834,0.00379524355085774,430,593,3.5,2,0.303508022601268
71666,791,3,NA,NA,NA,NA,3.5,2,0.303508022601268
71680,792,1,NA,NA,NA,NA,3.5,2,0.179768102373189
71680,792,2,0.00199913501428568,0.0034311953785908,375,527,3.5,2,0.179768102373189
71680,792,3,NA,NA,NA,NA,3.5,2,0.179768102373189
71692,793,1,0.00477505949730897,0.00768339975431237,62,194,3.5,2,0.59731085822362
71692,793,2,0.00407236668150986,0.00714204175928625,414,591,3.5,2,0.59731085822362
71692,793,3,0.00271627924980303,0.00611260052664856,719,864,3.5,2,0.59731085822362
81005,794,1,0.00476991105277864,0.00800537032938303,85,229,3.5,2,0.471668409320014
81005,794,2,0.004831277957587,0.00464016496732371,363,670,3.5,2,0.471668409320014
81005,794,3,NA,NA,NA,NA,3.5,2,0.471668409320014
81007,795,1,0.00202303641169205,0.00299993075226946,0,267,3.5,2,0.185443468797998
81007,795,2,NA,NA,NA,NA,3.5,2,0.185443468797998
81007,795,3,NA,NA,NA,NA,3.5,2,0.185443468797998
81010,796,1,0.00420691921493419,0.00369662595865658,22,249,3.5,2,0.63699652976104
81010,796,2,0.00214106700323228,0.00411319465243335,359,488,3.5,2,0.63699652976104
81010,796,3,NA,NA,NA,NA,3.5,2,0.63699652976104
81020,797,1,0.00272712799532526,0.0059944309439408,0,279,4,2,0.499863107300486
81020,797,2,0.00336636144450369,0.00338788124464833,458,631,4,2,0.499863107300486
81020,797,3,NA,NA,NA,NA,4,2,0.499863107300486
81028,798,1,NA,NA,NA,NA,3.5,2,0.421588068929385
81028,798,2,0,0.00195276887650762,438,558,3.5,2,0.421588068929385
81028,798,3,NA,NA,NA,NA,3.5,2,0.421588068929385
81030,799,1,0.00211174743950261,0.00363736307579343,0,153,3.5,2,0.51239584792763
81030,799,2,0.00192826390997918,0.00377129933512657,436,560,3.5,2,0.51239584792763
81030,799,3,NA,NA,NA,NA,3.5,2,0.51239584792763
81031,800,1,0.00200994752110572,0.00300993794470123,17,240,3.5,2,0.30587997536923
81031,800,2,0.00200994748736288,0.00299997033850781,445,670,3.5,2,0.30587997536923
81031,800,3,NA,NA,NA,NA,3.5,2,0.30587997536923
81038,801,1,NA,NA,NA,NA,3.5,2,0.633303369368256
81038,801,2,0.00329260375400191,0.00350705182109731,395,521,3.5,2,0.633303369368256
81038,801,3,NA,NA,NA,NA,3.5,2,0.633303369368256
81043,802,1,0.00201516713705129,0.00400016766877441,77,197,3.5,2,0.523311190394585
81043,802,2,0.00198948665185181,0.00404097567180404,445,568,3.5,2,0.523311190394585
81043,802,3,NA,NA,NA,NA,3.5,2,0.523311190394585
81045,803,1,0.00428332679873815,0.00573415378496976,40,242,3.5,2,0.81009015258112
81045,803,2,0.00406349029227314,0.00491774550666493,360,664,3.5,2,0.81009015258112
81045,803,3,0.00211262279209766,0.00510869208207757,819,970,3.5,2,0.81009015258112
81046,804,1,0.00282994244395069,0.00485931704888368,23,318,3.5,2,0.417725608196048
81046,804,2,0.00230944534306272,0.00334009495582502,449,555,3.5,2,0.417725608196048
81046,804,3,NA,NA,NA,NA,3.5,2,0.417725608196048
81050,805,1,0.00276547522826975,0.00344200783430309,21,305,3.5,2,0.404794563605786
81050,805,2,0.00188019561902263,0.003781522748524,438,568,3.5,2,0.404794563605786
81050,805,3,NA,NA,NA,NA,3.5,2,0.404794563605786
81051,806,1,0.00366197053239674,0.00476113693148139,47,242,3.5,2,0.556034996328903
81051,806,2,0.00347159042292388,0.00540370787048361,360,646,3.5,2,0.556034996328903
81051,806,3,NA,NA,NA,NA,3.5,2,0.556034996328903
81052,807,1,NA,NA,NA,NA,3.5,2,0.447643897676501
81052,807,2,0.00409549573262363,0.00618488976875056,360,604,3.5,2,0.447643897676501
81052,807,3,0.00259789432205232,0.00468061669073524,723,884,3.5,2,0.447643897676501
81053,808,1,0.00430896298814125,0.00549607944721903,36,258,3.5,2,0.88343577439788
81053,808,2,0.00378784204319583,0.00520119444151662,374,613,3.5,2,0.88343577439788
81053,808,3,0.00260832015878455,0.0044109247707451,795,970,3.5,2,0.88343577439788
81059,809,1,0.00383426475927832,0.00609500484035203,17,238,3.5,2,0.46311568058907
81059,809,2,0.00375177878544781,0.00454223841645536,361,670,3.5,2,0.46311568058907
81059,809,3,NA,NA,NA,NA,3.5,2,0.46311568058907
81062,810,1,0.00424474059786345,0.00648083354674343,13,196,3.5,2,0.853884600852341
81062,810,2,0.0040563151560254,0.00547158640112403,386,589,3.5,2,0.853884600852341
81062,810,3,0.00414760155056679,0.00442634206939348,770,944,3.5,2,0.853884600852341
81063,811,1,0.00440940206450191,0.00710326633936603,40,211,3.5,2,0.63981537385809
81063,811,2,0.00337149783970557,0.00656135739359896,356,490,3.5,2,0.63981537385809
81063,811,3,0.00280440987498427,0.00600860498191989,753,929,3.5,2,0.63981537385809
81067,812,1,0.00272072116199065,0.00284730524682837,0,317,3.5,2,0.704313209557427
81067,812,2,0.00115553631716903,0.00351075799372707,463,559,3.5,2,0.704313209557427
81067,812,3,NA,NA,NA,NA,3.5,2,0.704313209557427
81071,813,1,0.00319195598770576,0.00543043855485784,0,213,3.5,2,0.74084892664072
81071,813,2,0.00450174357463719,0.00889775741599209,427,580,3.5,2,0.74084892664072
81071,813,3,0.00257239664749657,0.00601972240193725,714,838,3.5,2,0.74084892664072
