"ID","kb1","kb2","kb3","kp1","kp2","kp3","tb1","tb2","tb3","te1","te2","te3","res","Group","BCSm"
71533,0.00364766504608517,0.00163922509797529,NA,0.00492931318496317,0.00516335320150084,NA,23,424,NA,168,560,NA,0.3428106491895,"G12",3.5
71536,0.00219951736399934,0.00181831008209843,NA,0.0035113564712181,0.00421116510407862,NA,0,472,NA,219,574,NA,0.580665846285251,"G12",3.5
71540,NA,0.00200000000000108,NA,NA,0.003,NA,NA,431,NA,NA,574,NA,0.236247790030171,"G2",3.5
71548,0.00436483973464693,0.00219019655825034,NA,0.00672617491276551,0.00435665222442091,NA,69,384,NA,227,524,NA,0.421577521124966,"G12",3.5
71549,0.0031641392649392,0.00564879051945884,0.00105214297792738,0.00786200607590674,0.00761400505052993,0.00564764358126251,0,452,723,173,580,925,0.792143855593626,"G123",4
71550,0.00501028931857644,0.00246355227353587,NA,0.00682813216679399,0.00487587912296114,NA,67,433,NA,209,581,NA,0.479887121571426,"G12",3.5
71559,0.00388396552763194,0.00305256745835596,NA,0.00622686949698971,0.00375248914490832,NA,38,437,NA,204,584,NA,0.406275050990498,"G12",3.5
71560,0.00422521066978524,0.00261386950153036,NA,0.00541966849307941,0.00580287654563053,NA,12,418,NA,179,567,NA,0.501719808912949,"G12",3.5
71562,0.0027420612154559,0.00235695987684517,NA,0.00310818920049934,0.00336062407843491,NA,72,391,NA,259,531,NA,0.333629219865316,"G12",3.5
71580,0.00329030748780665,0.00384899381538431,NA,0.00363766099694145,0.00311545678006987,NA,0,362,NA,178,670,NA,0.42660139319765,"G12",3.5
71583,NA,0.00401040944464553,NA,NA,0.003048512237278,NA,NA,404,NA,NA,571,NA,0.196426698896323,"G2",3.5
71587,0.00247494759986481,0.00497690912351548,NA,0.00641746766546335,0.00328150510909612,NA,0,449,NA,206,670,NA,0.649547783224658,"G12",4
71594,0.00219615447204292,0.00211515212469444,NA,0.00384474546129127,0.00368393639947966,NA,0,441,NA,217,581,NA,0.380592864417327,"G12",3.5
71596,NA,0.00385276467219619,NA,NA,0.00460075729727313,NA,NA,387,NA,NA,670,NA,0.221710416408087,"G2",3.5
71645,0.002,0.002,NA,0.003,0.003,NA,20,457,NA,219,595,NA,0.337169856863033,"G12",3.5
71666,0.00212020822258952,0.00202490834398834,NA,0.00378436250588923,0.00379524355085774,NA,15,430,NA,198,593,NA,0.303508022601268,"G12",3.5
71680,NA,0.00199913501428568,NA,NA,0.0034311953785908,NA,NA,375,NA,NA,527,NA,0.179768102373189,"G2",3.5
71692,0.00477505949730897,0.00407236668150986,0.00271627924980303,0.00768339975431237,0.00714204175928625,0.00611260052664856,62,414,719,194,591,864,0.59731085822362,"G123",3.5
81005,0.00476991105277864,0.004831277957587,NA,0.00800537032938303,0.00464016496732371,NA,85,363,NA,229,670,NA,0.471668409320014,"G12",3.5
81007,0.00202303641169205,NA,NA,0.00299993075226946,NA,NA,0,NA,NA,267,NA,NA,0.185443468797998,"G1",3.5
81010,0.00420691921493419,0.00214106700323228,NA,0.00369662595865658,0.00411319465243335,NA,22,359,NA,249,488,NA,0.63699652976104,"G12",3.5
81020,0.00272712799532526,0.00336636144450369,NA,0.0059944309439408,0.00338788124464833,NA,0,458,NA,279,631,NA,0.499863107300486,"G12",4
81028,NA,0,NA,NA,0.00195276887650762,NA,NA,438,NA,NA,558,NA,0.421588068929385,"G2",3.5
81030,0.00211174743950261,0.00192826390997918,NA,0.00363736307579343,0.00377129933512657,NA,0,436,NA,153,560,NA,0.51239584792763,"G12",3.5
81031,0.00200994752110572,0.00200994748736288,NA,0.00300993794470123,0.00299997033850781,NA,17,445,NA,240,670,NA,0.30587997536923,"G12",3.5
81038,NA,0.00329260375400191,NA,NA,0.00350705182109731,NA,NA,395,NA,NA,521,NA,0.633303369368256,"G2",3.5
81043,0.00201516713705129,0.00198948665185181,NA,0.00400016766877441,0.00404097567180404,NA,77,445,NA,197,568,NA,0.523311190394585,"G12",3.5
81045,0.00428332679873815,0.00406349029227314,0.00211262279209766,0.00573415378496976,0.00491774550666493,0.00510869208207757,40,360,819,242,664,970,0.81009015258112,"G123",3.5
81046,0.00282994244395069,0.00230944534306272,NA,0.00485931704888368,0.00334009495582502,NA,23,449,NA,318,555,NA,0.417725608196048,"G12",3.5
81050,0.00276547522826975,0.00188019561902263,NA,0.00344200783430309,0.003781522748524,NA,21,438,NA,305,568,NA,0.404794563605786,"G12",3.5
81051,0.00366197053239674,0.00347159042292388,NA,0.00476113693148139,0.00540370787048361,NA,47,360,NA,242,646,NA,0.556034996328903,"G12",3.5
81052,NA,0.00409549573262363,0.00259789432205232,NA,0.00618488976875056,0.00468061669073524,NA,360,723,NA,604,884,0.447643897676501,"G23",3.5
81053,0.00430896298814125,0.00378784204319583,0.00260832015878455,0.00549607944721903,0.00520119444151662,0.0044109247707451,36,374,795,258,613,970,0.88343577439788,"G123",3.5
81059,0.00383426475927832,0.00375177878544781,NA,0.00609500484035203,0.00454223841645536,NA,17,361,NA,238,670,NA,0.46311568058907,"G12",3.5
81062,0.00424474059786345,0.0040563151560254,0.00414760155056679,0.00648083354674343,0.00547158640112403,0.00442634206939348,13,386,770,196,589,944,0.853884600852341,"G123",3.5
81063,0.00440940206450191,0.00337149783970557,0.00280440987498427,0.00710326633936603,0.00656135739359896,0.00600860498191989,40,356,753,211,490,929,0.63981537385809,"G123",3.5
81067,0.00272072116199065,0.00115553631716903,NA,0.00284730524682837,0.00351075799372707,NA,0,463,NA,317,559,NA,0.704313209557427,"G12",3.5
